"sp","dbh","n","cl","time","height","stem_volume","average_carbon_stock_per_cohort","total_carbon_total","total_carbon_above","total_carbon_below","ca_ind","ca_cohort","cumca","Species_Name","SP_code","k","p","a","b","c","Wood_Density","agb","carbon_above_per_tree","carbon_below_per_tree"
6,69.5,0.3544,1,0,18.2715797602029,2427.44968809719,753.451253789111,267.023124342861,205.402403340662,61.6207210021987,111.752045494166,39.6049249231324,1383.40744802675,"Ulm_spe","UL",2.82231852357638,0.440378264732988,1.94295,1.29229,-4.20064,0.508,1233.14444155337,579.577887530086,173.873366259026
7,68.5,0.3544,1,0,45.3172612679371,7633.31497020601,1968.18919854786,697.52625196536,536.55865535797,160.967596607391,109.144339896379,38.6807540592769,1422.08820208602,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,3221.25891742693,1513.99169119066,454.197507357198
2,70.5,1.4177,1,0,35.8842591595475,5397.26851125696,1846.72939381168,2618.10826160682,2013.92943200525,604.178829601574,108.622602553177,153.994263639639,1576.08246572566,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,3022.4703663039,1420.56107216283,426.16832164885
5,70.5,0.3544,1,0,34.5055550838348,6030.43394690414,2063.37327927272,731.259490174253,562.50730013404,168.752190040212,108.622602553177,38.4958503448458,1614.57831607051,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,3377.04301026632,1587.21021482517,476.163064447551
7,67.5,0.3544,1,0,44.7287792262329,7294.0397481323,1880.70979673793,666.523551963921,512.710424587632,153.81312737629,106.523744214339,37.7520149495617,1652.33033102007,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,3078.08477371183,1446.69984364456,434.009953093368
2,69.5,1.4177,1,0,35.6194885181786,5218.85521401624,1785.6835000278,2531.56349798941,1947.35653691493,584.206961074479,105.42826459111,149.465650710816,1801.79598173088,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2922.5589198491,1373.60269232908,412.080807698723
5,69.5,0.3544,1,0,34.3453784213899,5836.90980766251,1997.1570597898,707.792461989507,544.455739991928,163.336721997578,105.42826459111,37.3637769710893,1839.15975870197,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,3268.66949229101,1536.27466137677,460.882398413032
7,66.5,0.3544,1,0,44.1393269107466,6965.11602316294,1795.89944564438,636.466763536368,489.589818104899,146.87694543147,103.89381429762,36.8199677870766,1875.97972648905,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,2939.27896177476,1381.46111203414,414.438333610241
2,68.5,0.3544,1,0,35.3528766928046,5043.88165992364,1725.81454875947,611.628676080358,470.483596984891,141.145079095467,102.270208387185,36.2445618524185,1912.22428834147,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2824.57372955724,1327.5496528919,398.264895867571
2,67.5,0.3544,1,0,35.0843837168995,4872.33029545509,1667.11653389291,590.826099611649,454.481615085884,136.344484525765,99.1525734784408,35.1396720407594,1947.36396038223,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2728.50496545485,1282.39733376378,384.719200129134
7,64.5,0.3544,1,0,42.9574460237509,6337.65417698696,1634.11342830267,579.129798990467,445.484460761898,133.645338228569,98.6204118403935,34.9510739562355,1982.31503433846,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,2674.4900626885,1257.01032946359,377.103098839078
3,52.5,0.3544,1,0,32.4450488431155,2597.7821513354,1120.59489549295,397.138830962701,305.491408432847,91.647422529854,98.2374848410272,34.81536462766,2017.13039896612,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1834.0341988428,861.996073456114,258.598822036834
1,64.5,0.3544,1,0,23.9641377862757,3190.62825303875,994.231669929405,352.355703822981,271.042849094601,81.3128547283802,97.365467614957,34.5063217227408,2051.63672068886,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1627.22040904976,764.793592253388,229.438077676016
2,66.5,0.7089,1,0,34.8139681491876,4704.18340048707,1609.58339231065,1141.03366680902,877.71820523771,263.315461571313,96.0792719712957,68.1105959004515,2119.74731658932,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2634.34270427276,1238.1410710082,371.442321302459
5,66.5,0.3544,1,0,33.8553232112302,5277.52109583136,1805.75661814966,639.960145472238,492.277034978645,147.683110493593,96.0792719712957,34.0504939866272,2153.79781057594,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2955.41181366556,1389.04355242281,416.713065726844
7,62.5,0.3544,1,0,41.7714823487088,5749.59397711369,1482.48681024695,525.393325551518,404.148711962706,121.244613588812,93.353248203767,33.084391163415,2186.88220173936,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,2426.32865834198,1140.37446942073,342.112340826218
1,61.5,0.3544,1,0,23.3852409990527,2846.08942048044,886.869924315909,314.306701177558,241.774385521198,72.5323156563596,90.6495007100078,32.1261830516268,2219.00838479099,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1451.50560444502,682.207634089161,204.662290226748
2,64.5,0.3544,1,0,34.267195629165,4378.03128088631,1497.98718306806,530.88665767932,408.374352061016,122.512305618305,90.0800822668087,31.924381155357,2250.93276594634,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2451.69751729633,1152.29783312928,345.689349938783
5,64.5,0.7089,1,0,33.5202788097835,4922.10143920891,1684.14622843972,1193.89126134092,918.377893339168,275.51336800175,90.0800822668087,63.8577703189407,2314.79053626528,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2756.37680595699,1295.49709879979,388.649129639936
4,60.5,0.3544,1,0,32.2453455285191,3776.3899643666,1211.3714908197,429.3100563465,330.238504881923,99.071551464577,88.4261439259817,31.3382254073679,2346.12876167265,"Ace_pla","SAH",2.66852277140583,0.607376375728583,1.89756,0.97716,-2.94253,0.525,1982.60473129246,931.824223707458,279.547267112238
2,63.5,2.1266,1,0,33.9907476959781,4219.98974541568,1443.91169129143,3070.62260270035,2362.01738669258,708.605216007774,87.1607435175458,185.356037164413,2531.48479883706,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2363.19425743278,1110.70130099341,333.210390298022
1,59.5,0.3544,1,0,22.9916446759715,2629.05487490682,819.239789569715,290.338581423507,223.337370325775,67.0012110977324,86.2140733515933,30.5542675958047,2562.03906643287,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1340.81798620248,630.184453515166,189.05533605455
3,46.5,0.3544,1,0,29.2880282772696,2061.39867556101,889.217301082049,315.138611503478,242.414316541137,72.7242949623411,85.3493152554054,30.2477973265157,2592.28686375939,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1455.34746494607,684.013308524653,205.203992557396
2,62.5,0.7089,1,0,33.7121950257519,4065.28004874479,1390.97622147852,986.06304340612,758.510033389323,227.553010016797,84.2988173080135,59.7594315896508,2652.04629534904,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2276.55682729708,1069.98170882963,320.994512648888
5,62.5,0.7089,1,0,33.1781537866396,4580.54657966708,1567.27981769889,1111.04466276674,854.649740589802,256.39492217694,84.2988173080135,59.7594315896508,2711.80572693869,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2565.10608461357,1205.59985976838,361.679957930513
1,58.5,0.3544,1,0,22.79243253062,2524.2855557383,786.592622023611,278.768425245168,214.43725018859,64.3311750565771,84.0154093371634,29.7750610690907,2741.58078800778,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1287.38563342653,605.07124771047,181.521374313141
3,45.5,0.3544,1,0,28.755842393448,1977.74153149382,853.130453474365,302.349432711315,232.576486701011,69.7729460103034,83.1926242856074,29.4834660468193,2771.0642540546,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1396.28552123464,656.25419498028,196.876258494084
1,57.5,0.3544,1,0,22.5915564174724,2421.99250887914,754.717085691829,267.471735169184,205.74748859168,61.724246577504,81.8322198402219,29.0013387113747,2800.06559276597,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1235.21617952836,580.55160437833,174.165481313499
2,61.5,1.7722,1,0,33.4314875273916,3913.88357306397,1339.17440335957,2373.28487763383,1825.60375202602,547.681125607806,81.4968816826616,144.428773718013,2944.49436648398,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2191.77480091582,1030.13415643044,309.040246929131
5,61.5,1.0633,1,0,33.0043174540263,4414.93007825805,1510.61247557677,1606.23424528078,1235.56480406214,370.669441218642,81.4968816826616,86.6556342931741,3031.15000077716,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2472.36084382451,1162.00959659752,348.602878979255
7,57.5,0.3544,1,0,38.7877309108854,4443.09622563321,1145.61681700972,406.006599948244,312.312769190957,93.693830757287,80.4007585482751,28.4940288295087,3059.64402960667,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1874.98660721721,881.24370539209,264.373111617627
1,56.5,0.7089,1,0,22.3889731302549,2322.15874592974,723.607886819167,512.965630966108,394.588946897006,118.376684069102,79.6665129428856,56.4755910252116,3116.11962063188,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1184.30096042417,556.62145139936,166.986435419808
3,43.5,0.7089,1,0,27.6859218168324,1815.37705702894,783.091939582343,555.133875969923,427.026058438402,128.107817531521,78.8855320870816,55.9219536965321,3172.04157432841,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1281.65620226243,602.378415063341,180.713524519002
2,60.5,1.0633,1,0,33.1485730803853,3765.78150680769,1288.49980036932,1370.0618377327,1053.89372133285,316.168116399854,78.7572278948555,83.7425604205998,3255.78413474901,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2108.83764381231,991.153692591785,297.346107777536
1,55.5,0.3544,1,0,22.1846375526936,2224.76710004402,693.259676044716,245.691229190247,188.993253223267,56.6979759669802,77.520229854193,27.473169460326,3283.25730420934,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1134.63122102245,533.276673880551,159.983002164165
2,59.5,0.7089,1,0,32.863397417533,3620.95483943723,1238.94590786184,878.288754083259,675.6067339102,202.68202017306,76.0818599848198,53.9344305432388,3337.19173475258,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2027.73471008485,953.035313739878,285.910594121963
1,54.5,0.3544,1,0,21.9785025379762,2129.80022084551,663.66704681767,235.203601392182,180.925847224756,54.2777541674267,75.395238445502,26.7200725050859,3363.91180725766,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1086.19811263121,510.513112936669,153.153933881001
7,55.5,0.3544,1,0,37.586262287246,3982.48076157494,1026.85080452601,363.915925124017,279.935327018474,83.9805981055423,75.3771189298964,26.7136509487553,3390.62545820642,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1680.60688138463,789.885234250774,236.965570275232
2,58.5,0.3544,1,0,32.5759039988037,3479.38435599376,1190.50615124683,421.915380001875,324.550292309135,97.3650876927404,73.4724967912111,26.0386528628052,3416.66411106922,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1948.45523935651,915.773962497558,274.732188749267
7,54.5,0.3544,1,0,36.9837307432448,3764.79543453339,970.722384430958,344.024013042332,264.633856186409,79.3901568559227,72.9114581642136,25.8398207733973,3442.50393184262,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1588.74367337309,746.709526485353,224.012857945606
2,57.5,0.3544,1,0,32.2860338754884,3341.05063140784,1143.17388404251,405.140824504664,311.646788080511,93.4940364241532,70.9305762205752,25.1377962125718,3467.64172805519,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1870.98835358839,879.364526186543,263.809357855963
5,57.5,0.3544,1,0,32.289260524526,3786.50275534242,1295.58978276796,459.157019012966,353.19770693305,105.959312079915,70.9305762205752,25.1377962125718,3492.77952426776,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2120.44154299175,996.607525206124,298.982257561837
2,56.5,1.7722,1,0,31.993725543717,3205.93402454974,1096.94238583994,1944.00129618554,1495.38561245042,448.615683735125,68.4572615770246,121.319958966803,3614.09948323457,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1795.32305374785,843.801835261492,253.140550578448
5,56.5,0.3544,1,0,32.1052828966072,3637.82495429766,1244.71818636249,441.128125246865,339.329327112973,101.798798133892,68.4572615770246,24.2612535028975,3638.36073673746,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2037.18197440669,957.475527971144,287.242658391343
7,52.5,0.7089,1,0,35.7749500473924,3353.84817402004,864.762920885675,613.030434615855,471.561872781427,141.468561834428,68.0861683806104,48.2662847650147,3686.62702150248,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1415.32392943646,665.202246835135,199.56067405054
4,50.5,0.3544,1,0,28.8941456190021,2407.78666943036,772.357768886523,273.723593293384,210.55661022568,63.166983067704,67.142667555265,23.7953613815859,3710.42238288406,"Ace_pla","SAH",2.66852277140583,0.607376375728583,1.89756,0.97716,-2.94253,0.525,1264.08800145094,594.121360681941,178.236408204582
2,55.5,1.0633,1,0,31.6989147863053,3074.01467200442,1051.80486017303,1118.38410782199,860.295467555374,258.088640266612,66.053449738244,70.2346331066749,3780.65701599074,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1721.44821632248,809.080661671564,242.724198501469
1,49.5,0.3544,1,0,20.9190262202136,1690.71652199773,526.844175419713,186.713575768746,143.62582751442,43.0877482543261,65.149208136686,23.0888793636415,3803.74589535438,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,862.265426218844,405.264750322856,121.579425096857
4,49.5,0.3544,1,0,28.5452648699393,2290.76309725061,734.819532520566,260.420042325288,200.323109480991,60.0969328442973,65.149208136686,23.0888793636415,3826.83477471802,"Ace_pla","SAH",2.66852277140583,0.607376375728583,1.89756,0.97716,-2.94253,0.525,1202.65062605657,565.245794246589,169.573738273977
3,36.5,0.3544,1,0,23.8773773019295,1299.45701014448,560.541572637984,198.655933342901,152.812256417617,45.843676925285,64.0338224948427,22.6935866921722,3849.52836141019,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,917.416649162003,431.185825106141,129.355747531842
7,50.5,0.3544,1,0,34.561036722751,2974.37345558978,766.918400536179,271.795881150022,209.073754730786,62.7221264192358,63.4185168010765,22.4755223543015,3872.00388376449,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1255.18559825889,589.937231181676,176.981169354503
1,48.5,0.7089,1,0,20.7009728571917,1609.92290284901,501.66807575678,355.632498903981,273.56346069537,82.069038208611,63.1864214120592,44.7928541390087,3916.7967379035,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,821.060680452995,385.898519812908,115.769555943872
4,48.5,0.3544,1,0,28.1936056411945,2177.21206471231,698.395200058091,247.511258900587,190.393276077375,57.1179828232125,63.1864214120592,22.3932677484338,3939.19000565194,"Ace_pla","SAH",2.66852277140583,0.607376375728583,1.89756,0.97716,-2.94253,0.525,1143.03633397396,537.227076967762,161.168123090329
2,53.5,0.7089,1,0,31.101514519228,2819.68712534126,964.784146806765,683.935481671316,526.104216670243,157.831265001073,61.4566500319056,43.5666192076178,3982.75662485955,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1579.02479019111,742.14165138982,222.642495416946
1,47.5,0.7089,1,0,20.4807206672945,1531.42697721675,477.207960370513,338.292723106656,260.225171620505,78.0675514861515,61.2555323414639,43.4240468768638,4026.18067173642,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,781.027758380544,367.083046438856,110.124913931657
4,47.5,0.3544,1,0,27.8390878167203,2067.09894240967,663.073663251462,234.993306256318,180.764081735629,54.2292245206888,61.2555323414639,21.7089606618148,4047.88963239823,"Ace_pla","SAH",2.66852277140583,0.607376375728583,1.89756,0.97716,-2.94253,0.525,1085.22694476508,510.056664039586,153.016999211876
7,49.5,0.3544,1,0,33.9520852901284,2796.02987609174,720.933935311247,255.498986674306,196.537682057158,58.9613046171475,61.1492094069136,21.6712798138102,4069.56091221204,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1179.92460771072,554.564565624036,166.369369687211
1,46.5,0.7089,1,0,20.2582004714266,1455.20971098371,453.457898039633,321.456303920296,247.274079938689,74.1822239816067,59.3576633360207,42.078647538905,4111.63955975095,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,742.15695260169,348.813767722794,104.644130316838
2,52.5,1.0633,1,0,30.798781397692,2697.23803271477,922.886965273684,981.305710175508,754.850546288853,226.455163886656,59.264218695622,63.0156437390549,4174.65520349,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1510.45329832027,709.913050210526,212.973915063158
5,52.5,0.7089,1,0,31.3465949539961,3076.33082265028,1052.59735427802,746.186264447689,573.98943419053,172.196830257159,59.264218695622,42.0124046333265,4216.66760812333,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,1722.74526068416,809.690272521554,242.907081756466
1,45.5,0.7089,1,0,20.0333393709551,1381.25182772288,430.411882036726,305.118983175835,234.706910135258,70.4120730405773,57.4938335232085,40.7573785846025,4257.42498670793,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,704.438432138668,331.086063105174,99.3258189315521
5,51.5,0.7089,1,0,31.1508674535451,2944.17567627186,1007.37914939318,714.131079004825,549.331599234481,164.799479770344,57.1424288624218,40.5082678205708,4297.9332545285,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,1648.73837871224,774.907037994753,232.472111398426
7,47.5,0.7089,1,0,32.7300422707487,2461.31599725385,634.630639363926,449.889660245087,346.068969419298,103.820690825789,56.748755934845,40.2291930822116,4338.16244761071,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1038.67535084112,488.177414895328,146.453224468598
3,32.5,0.7089,1,0,21.6503906406147,1041.59336636674,449.307964076154,318.514415733586,245.011089025835,73.5033267077506,55.8377816782115,39.5834034316841,4377.7458510424,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,735.364916654917,345.621510827811,103.686453248343
2,50.5,0.3544,1,0,30.1848642967616,2461.66509608342,842.283329275902,298.50521189538,229.619393765677,68.885818129703,55.0910166471143,19.5242562997373,4397.27010734214,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1378.53245380671,647.910253289155,194.373075986747
5,50.5,0.3544,1,0,30.952560164393,2815.27272021321,963.273713948152,341.384204223225,262.603234017865,78.7809702053596,55.0910166471143,19.5242562997373,4416.79436364187,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,1576.5527233194,740.979779960117,222.293933988035
7,46.5,0.3544,1,0,32.1168864472294,2304.62089247978,594.22806015877,210.594424520268,161.995711169437,48.5987133508311,54.620672713531,19.3575664096754,4436.15193005155,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,972.550016626465,457.098507814439,137.129552344332
3,31.5,0.3544,1,0,21.0871043727166,981.370409603887,423.32982810919,150.028091081897,115.406223909152,34.6218671727455,53.8347440269538,19.0790332831524,4455.2309633347,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,692.847509180344,325.638329314762,97.6914987944285
