"sp","dbh","n","cl","time","height","stem_volume","average_carbon_stock_per_cohort","total_carbon_total","total_carbon_above","total_carbon_below","ca_ind","ca_cohort","cumca","Species_Name","SP_code","k","p","a","b","c","Wood_Density","agb","carbon_above_per_tree","carbon_below_per_tree"
2,81.5,0.4364,1,0,38.6853695818411,7591.70248312421,2597.57692162578,1133.58256859749,871.986591228839,261.595977368652,144.812473487499,63.1961634299444,886.327488504931,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,4251.35339054956,1998.13609355829,599.440828067488
2,80.5,0.4364,1,0,38.438571437332,7374.33746509459,2523.20330705676,1101.12592319957,847.019940922748,254.105982276824,141.533658317414,61.7652884897197,948.09277699465,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,4129.62898045297,1940.9256208129,582.277686243869
2,79.5,0.8727,1,0,38.1902923183034,7160.59531128774,2450.06929171021,2138.1754708755,1644.75036221193,493.425108663578,138.237565475878,120.639923390798,1068.73270038545,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,4009.93337432113,1884.66868593093,565.40060577928
2,78.5,0.8727,1,0,37.9405045393519,6950.46007034622,2378.16941766966,2075.42845080031,1596.48342369255,478.945027107765,134.929145212163,117.752665026655,1186.4853654121,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,3892.25763939388,1829.36109051512,548.808327154537
3,69.5,0.4364,1,0,41.1063935805418,4433.65122983823,1912.5263964104,834.626519393497,642.020399533459,192.606119860038,132.089257864979,57.643752132277,1244.12911754438,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,3130.15776826579,1471.17415108492,441.352245325476
2,77.5,0.4364,1,0,37.6891795371073,6743.91566055559,2307.4981824157,1006.99220680621,774.609389850932,232.38281695528,131.613422738353,57.4360976830174,1301.5652152274,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,3776.59276991113,1774.99860185823,532.499580557469
1,78.5,0.4364,1,0,26.5070826681141,5111.59774655925,1592.82497380533,695.108818568645,534.69909120665,160.409727361995,128.037713910303,55.8756583504563,1357.44087357785,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,2606.91485074522,1225.24997985025,367.574993955076
2,74.5,0.8727,1,0,36.9256815400207,6145.66458724682,2102.80059517237,1835.11407940693,1411.62621492841,423.487864478522,121.673177414649,106.184181929764,1463.62505550762,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,3441.57216885822,1617.53891936336,485.261675809009
5,74.5,0.4364,1,0,35.1313627522996,6840.21848512699,2340.44915687105,1021.37201205853,785.670778506559,235.701233551968,121.673177414649,53.0981746237527,1516.72323013137,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,3830.52235167111,1800.34550528542,540.103651585627
2,73.5,0.8727,1,0,36.6679030166274,5953.31997963324,2036.98796423131,1777.67939638466,1367.44568952666,410.233706857999,118.378925550965,103.309288328327,1620.0325184597,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,3333.85918859461,1566.91381863947,470.07414559184
3,61.5,0.4364,1,0,37.0775355041271,3511.98103821349,1514.94921253,661.123836348092,508.55679719084,152.567039157252,116.876856252332,51.0050600685178,1671.03757852822,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,2479.45861297872,1165.3455481,349.60366443
2,72.5,0.8727,1,0,36.4084298136316,5764.48373971701,1972.37575638157,1721.2923225942,1324.07101738015,397.221305214046,115.102547583957,100.449993276519,1771.48757180473,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,3228.11089424153,1517.21212029352,455.163636088056
5,72.5,0.8727,1,0,34.8213695717069,6428.16041807302,2199.45936864786,1919.46819101899,1476.51399309153,442.954197927459,115.102547583957,100.449993276519,1871.93756508125,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,3599.76983412089,1691.89182203682,507.567546611045
7,70.5,0.4364,1,0,46.4913769645085,8343.59015548551,2151.32797287069,938.839527360771,722.184251815978,216.655275544793,114.343375512136,49.8994490734961,1921.83701415475,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,3520.99504561488,1654.867671439,496.460301431699
2,71.5,0.8727,1,0,36.1472271812778,5579.13894250079,1908.95818056607,1665.94780418001,1281.4983109077,384.44949327231,111.848874750159,97.6105129944634,2019.44752714921,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,3124.31780780044,1468.42936966621,440.528810899862
3,57.5,0.4364,1,0,35.0327519845976,3089.53300558923,1332.719494489,581.598787395,447.383682611539,134.215104783462,108.746119862838,47.4568067081426,2066.90433385736,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,2181.21030194599,1025.16884191462,307.550652574385
2,70.5,0.8727,1,0,35.8842591595475,5397.26851125696,1846.72939381168,1611.64074197946,1239.7236476765,371.917094302951,108.622602553177,94.7949452481572,2161.69927910551,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,3022.4703663039,1420.56107216283,426.16832164885
2,69.5,1.3091,1,0,35.6194885181786,5218.85521401624,1785.6835000278,2337.63826988639,1798.18328452799,539.454985358398,105.42826459111,138.016141176222,2299.71542028174,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2922.5589198491,1373.60269232908,412.080807698723
5,69.5,0.4364,1,0,34.3453784213899,5836.90980766251,1997.1570597898,871.559340892271,670.430262224824,201.129078667447,105.42826459111,46.0088946675603,2345.7243149493,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,3268.66949229101,1536.27466137677,460.882398413032
3,55.5,0.4364,1,0,34.0020745872128,2887.97532178969,1245.77436265913,543.655931864445,418.196870664957,125.459061199487,104.580826677262,45.6390727619572,2391.36338771125,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,2038.91057718352,958.287971276254,287.486391382876
2,68.5,0.4364,1,0,35.3528766928046,5043.88165992364,1725.81454875947,753.145469078635,579.342668522027,173.802800556608,102.270208387185,44.6307189401677,2435.99410665142,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2824.57372955724,1327.5496528919,398.264895867571
7,65.5,0.4364,1,0,43.5488880936982,6646.37651587782,1713.71501360697,747.865231938081,575.280947644678,172.584284293403,101.258157267805,44.1890598316701,2480.18316648309,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,2804.77088970044,1318.24231815921,395.472695447762
2,67.5,1.7454,1,0,35.0843837168995,4872.33029545509,1667.11653389291,2909.78519825669,2238.2963063513,671.488891905391,99.1525734784408,173.060901749271,2653.24406823236,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2728.50496545485,1282.39733376378,384.719200129134
3,51.5,0.4364,1,0,31.922976620179,2504.3006068519,1080.27013557528,471.429887165051,362.638374742347,108.791512422704,96.1032051198475,41.9394387143014,2695.18350694666,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1768.03622843744,830.977027365598,249.293108209679
2,66.5,0.4364,1,0,34.8139681491876,4704.18340048707,1609.58339231065,702.422192404369,540.324763387977,162.097429016393,96.0792719712957,41.9289942882734,2737.11250123494,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2634.34270427276,1238.1410710082,371.442321302459
5,66.5,0.8727,1,0,33.8553232112302,5277.52109583136,1805.75661814966,1575.88380065921,1212.21830819939,363.665492459817,96.0792719712957,83.8483806493498,2820.96088188429,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2955.41181366556,1389.04355242281,416.713065726844
7,63.5,0.4364,1,0,42.3649834007308,6038.78219052062,1557.05167756822,679.49735209077,522.690270839054,156.807081251716,95.9842282772741,41.8875172202024,2862.84839910449,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,2548.3660843997,1197.73205966786,359.319617900358
1,63.5,0.4364,1,0,23.7726568731981,3073.22866332261,957.64878377796,417.917929240702,321.475330185155,96.4425990555465,95.1213773882641,41.5109690922384,2904.35936819673,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1567.34661829453,736.65291059843,220.995873179529
2,65.5,1.7454,1,0,34.5415869961429,4539.42308421134,1553.20900249375,2710.9709929526,2085.36230227123,625.608690681368,93.0539717241142,162.416402247269,3066.775770444,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2542.07692715835,1194.77615576443,358.432846729328
1,62.5,0.4364,1,0,23.5797030022426,2958.38777413864,921.86321429934,402.301106720232,309.462389784794,92.8387169354382,92.8819788733996,40.5336955803516,3107.30946602435,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1508.7777648107,709.125549461031,212.737664838309
1,61.5,0.8727,1,0,23.3852409990527,2846.08942048044,886.869924315909,773.971382950494,595.36260226961,178.608780680883,90.6495007100078,79.1098192696238,3186.41928529397,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1451.50560444502,682.207634089161,204.662290226748
2,64.5,1.3091,1,0,34.267195629165,4378.03128088631,1497.98718306806,1961.0150213544,1508.47309334954,452.541928004861,90.0800822668087,117.923835695479,3304.34312098945,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2451.69751729633,1152.29783312928,345.689349938783
1,60.5,0.8727,1,0,23.1892342612853,2736.31728119682,852.66382799374,744.119722690137,572.39978668472,171.719936005416,88.4261439259817,77.1694958042043,3381.51261679365,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1395.52181341038,655.895252302877,196.768575690863
2,63.5,0.8727,1,0,33.9907476959781,4219.98974541568,1443.91169129143,1260.10173299003,969.309025376946,290.792707613084,87.1607435175458,76.0651808677622,3457.57779766142,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2363.19425743278,1110.70130099341,333.210390298022
5,63.5,0.8727,1,0,33.3501245945185,4749.59854070149,1625.12263668642,1418.24452503624,1090.95732695095,327.287198085286,87.1607435175458,76.0651808677622,3533.64297852918,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2659.77518279284,1250.09433591263,375.02830077379
2,62.5,1.3091,1,0,33.7121950257519,4065.28004874479,1390.97622147852,1820.92697153753,1400.71305502887,420.21391650866,84.2988173080135,110.35558173792,3643.9985602671,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2276.55682729708,1069.98170882963,320.994512648888
5,62.5,0.4364,1,0,33.1781537866396,4580.54657966708,1567.27981769889,683.960912443795,526.123778802919,157.837133640876,84.2988173080135,36.7880038732171,3680.78656414032,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2565.10608461357,1205.59985976838,361.679957930513
1,58.5,0.4364,1,0,22.79243253062,2524.2855557383,786.592622023611,343.269020251104,264.053092500849,79.2159277502547,84.0154093371634,36.6643246347381,3717.45088877505,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1287.38563342653,605.07124771047,181.521374313141
7,58.5,0.8727,1,0,39.3867145188372,4686.35574032178,1208.33933679605,1054.51773922191,811.167491709163,243.350247512749,82.9527796818046,72.3928908283109,3789.84377960336,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1977.64212241579,929.491797535423,278.847539260627
2,61.5,1.7454,1,0,33.4314875273916,3913.88357306397,1339.17440335957,2337.39500362379,1797.99615663369,539.398846990106,81.4968816826616,142.244657288918,3932.08843689228,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2191.77480091582,1030.13415643044,309.040246929131
3,44.5,0.4364,1,0,28.2218228222161,1895.73317184307,817.754835405256,356.868210170854,274.514007823734,82.3542023471201,81.0375220554539,35.3647746250001,3967.45321151728,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1338.3876193212,629.042181080966,188.71265432429
7,57.5,0.4364,1,0,38.7877309108854,4443.09622563321,1145.61681700972,499.947178943041,384.574753033108,115.372425909932,80.4007585482751,35.0868910304672,4002.54010254775,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1874.98660721721,881.24370539209,264.373111617627
2,60.5,3.0545,1,0,33.1485730803853,3765.78150680769,1288.49980036932,3935.72264022809,3027.47895402161,908.243686206482,78.7572278948555,240.563952604836,4243.10405515258,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2108.83764381231,991.153692591785,297.346107777536
5,60.5,0.4364,1,0,32.8285645248059,4252.73338006483,1455.11525332298,635.012296550149,488.470997346269,146.541299203881,78.7572278948555,34.3696542533149,4277.4737094059,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2381.5306928363,1119.31942563306,335.795827689919
7,56.5,0.8727,1,0,38.1875877768357,4208.52617347244,1085.13480562048,946.997144864993,728.459342203841,218.537802661152,77.8745206580895,67.9610941783147,4345.43480358421,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1775.99804520537,834.719081246523,250.415724373957
2,59.5,1.3091,1,0,32.863397417533,3620.95483943723,1238.94590786184,1621.90408798194,1247.61852921687,374.285558765062,76.0818599848198,99.5987629061276,4445.03356649034,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2027.73471008485,953.035313739878,285.910594121963
2,58.5,0.8727,1,0,32.5759039988037,3479.38435599376,1190.50615124683,1038.9547181931,799.195937071619,239.758781121486,73.4724967912111,64.1194479496899,4509.15301444003,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1948.45523935651,915.773962497558,274.732188749267
1,53.5,0.8727,1,0,21.7705187782437,2037.24056910391,634.82453373847,554.011370593562,426.162592764279,127.848777829284,73.2933273599194,63.9630867870017,4573.11610122703,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1038.99269024299,488.326564414207,146.497969324262
7,54.5,0.4364,1,0,36.9837307432448,3764.79543453339,970.722384430958,423.62324856567,325.864037358208,97.7592112074624,72.9114581642136,31.8185603428628,4604.9346615699,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1588.74367337309,746.709526485353,224.012857945606
3,40.5,0.8727,1,0,26.0664160731305,1584.25810403402,683.395081304741,596.398887454647,458.768374965113,137.630512489534,72.4633135742863,63.2387337562796,4668.17339532618,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1118.48622144802,525.68852408057,157.706557224171
2,57.5,1.3091,1,0,32.2860338754884,3341.05063140784,1143.17388404251,1496.52893160004,1151.1761012308,345.352830369241,70.9305762205752,92.855217330355,4761.02861265653,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1870.98835358839,879.364526186543,263.809357855963
7,53.5,0.4364,1,0,36.3799685268382,3555.30590816307,916.707185972581,400.051015958435,307.731550737257,92.3194652211772,70.4802831431423,30.7575955636673,4791.7862082202,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1500.33909324481,705.159373825063,211.547812147519
1,51.5,0.8727,1,0,21.3487961258802,1859.27181305384,579.367689665707,505.614182771262,388.933986747125,116.680196024137,69.1654735240616,60.3607087444485,4852.14691696465,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,948.228624657457,445.667453589005,133.700236076701
2,56.5,1.3091,1,0,31.993725543717,3205.93402454974,1096.94238583994,1436.00727730306,1104.62098254082,331.386294762246,68.4572615770246,89.617401130483,4941.76431809513,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1795.32305374785,843.801835261492,253.140550578448
7,52.5,0.4364,1,0,35.7749500473924,3353.84817402004,864.762920885675,377.382538674509,290.294260518853,87.0882781556559,68.0861683806104,29.7128038812984,4971.47712197643,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1415.32392943646,665.202246835135,199.56067405054
1,50.5,1.3091,1,0,21.1349464766877,1773.82663442116,552.742117551978,723.594706087294,556.611312374842,166.983393712452,67.142667555265,87.8964660965973,5059.37358807303,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,904.651583554792,425.186244270752,127.555873281226
2,55.5,1.3091,1,0,31.6989147863053,3074.01467200442,1051.80486017303,1376.91774245252,1059.16749419424,317.750248258273,66.053449738244,86.4705710523353,5145.84415912536,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1721.44821632248,809.080661671564,242.724198501469
7,51.5,0.4364,1,0,35.1686486839195,3160.25850408045,814.847373209111,355.599393668456,273.537995129582,82.0613985388745,65.7315095765895,28.6852307792237,5174.52938990458,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1333.62908872195,626.805671699316,188.041701509795
1,49.5,0.8727,1,0,20.9190262202136,1690.71652199773,526.844175419713,459.776911888784,353.674547606757,106.102364282027,65.149208136686,56.8557139408859,5231.38510384547,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,862.265426218844,405.264750322856,121.579425096857
2,54.5,1.7454,1,0,31.4015345017716,2945.27248155297,1007.75443228816,1758.93458611576,1353.02660470443,405.907981411329,63.7197809532495,111.216505675802,5342.60160952127,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1649.35258966966,775.195717144741,232.558715143422
5,54.5,0.4364,1,0,31.7306335558496,3350.46848759806,1146.39629771655,500.287344323503,384.836418710387,115.450925613116,63.7197809532495,27.8073124079981,5370.40892192927,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,1876.26235305491,881.843305935808,264.552991780743
7,50.5,0.4364,1,0,34.561036722751,2974.37345558978,766.918400536179,334.683189993988,257.448607687683,77.234582306305,63.4185168010765,27.6758407319898,5398.08476266126,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1255.18559825889,589.937231181676,176.981169354503
3,35.5,0.4364,1,0,23.3243792533098,1232.45473867008,531.639070801158,232.007290497626,178.467146536635,53.5401439609905,61.9596541504421,27.0391930712529,5425.12395573251,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,870.113045501078,408.953131385506,122.685939415652
7,49.5,0.4364,1,0,33.9520852901284,2796.02987609174,720.933935311247,314.615569369828,242.011976438329,72.6035929314988,61.1492094069136,26.6855149851771,5451.80947071769,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1179.92460771072,554.564565624036,166.369369687211
1,46.5,1.3091,1,0,20.2582004714266,1455.20971098371,453.457898039633,593.621734323683,456.63210332591,136.989630997773,59.3576633360207,77.7051170731847,5529.51458779088,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,742.15695260169,348.813767722794,104.644130316838
2,52.5,0.4364,1,0,30.798781397692,2697.23803271477,922.886965273684,402.747871645436,309.806055111874,92.9418165335621,59.264218695622,25.8629050387695,5555.37749282965,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1510.45329832027,709.913050210526,212.973915063158
2,51.5,1.7454,1,0,30.4932582081826,2577.90438269653,882.055763583445,1539.54012975855,1184.2616382758,355.278491482741,57.1424288624218,99.736395336471,5655.11388816612,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1443.62645431006,678.504433525727,203.551330057718
5,51.5,0.4364,1,0,31.1508674535451,2944.17567627186,1007.37914939318,439.620260795183,338.16943138091,101.450829414273,57.1424288624218,24.9369559555609,5680.05084412168,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,1648.73837871224,774.907037994753,232.472111398426
7,47.5,0.4364,1,0,32.7300422707487,2461.31599725385,634.630639363926,276.952811018417,213.040623860321,63.9121871580963,56.748755934845,24.7651570899664,5704.81600121164,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1038.67535084112,488.177414895328,146.453224468598
2,50.5,0.4364,1,0,30.1848642967616,2461.66509608342,842.283329275902,367.572444896004,282.748034535387,84.8244103606162,55.0910166471143,24.0417196648007,5728.85772087644,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1378.53245380671,647.910253289155,194.373075986747
7,46.5,1.7454,1,0,32.1168864472294,2304.62089247978,594.22806015877,1037.16565620112,797.819735539321,239.345920661796,54.620672713531,95.334922154197,5824.19264303064,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,972.550016626465,457.098507814439,137.129552344332
1,43.5,4.3636,1,0,19.5762825151398,1240.03584198681,386.407568721509,1686.12806687318,1297.02158990244,389.106476970733,53.8718513818787,235.075210689966,6059.26785372061,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,632.418279413272,297.236591324238,89.1709773972714
2,49.5,0.4364,1,0,29.8735150264377,2348.49882713339,803.56235869196,350.674613333172,269.749702563978,80.9249107691934,53.1095268680396,23.1769975252125,6082.44485124582,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1315.1593431947,618.124891301508,185.437467390452
1,42.5,0.8727,1,0,19.3439196361547,1172.73789706568,365.436856104635,318.916744322515,245.320572555781,73.5961717667343,52.1152226057122,45.480954768005,6127.92580601382,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,598.096327503495,281.105273926642,84.3315821779927
4,42.5,0.4364,1,0,26.020514511549,1566.86370751296,502.610705777469,219.339312001287,168.722547693298,50.6167643079894,52.1152226057122,22.7430831451328,6150.66888915896,"Ace_pla","SAH",2.66852277140583,0.607376375728583,1.89756,0.97716,-2.94253,0.525,822.603446444302,386.623619828822,115.987085948647
3,30.5,0.4364,1,0,20.521012249769,922.854442720986,398.088029538781,173.725616090724,133.635089300557,40.0905267901671,51.8524006589651,22.6283876475724,6173.29727680653,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,651.535236561016,306.221561183678,91.8664683551033
2,48.5,0.8727,1,0,29.559121495585,2238.38395481411,765.885453979195,668.388235687643,514.144796682803,154.243439004841,51.1973278651447,44.6799080279118,6217.97718483444,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1253.4950146959,589.142656907073,176.742797072122
5,48.5,0.4364,1,0,30.547857068448,2567.15108349532,878.37641472876,383.323467387631,294.864205682793,88.4592617048379,51.1973278651447,22.3425138803491,6240.31969871479,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,1437.60460675738,675.674165175969,202.702249552791
1,41.5,1.7454,1,0,19.1088808713689,1107.61963084876,345.145353168782,602.416699420792,463.397461092917,139.019238327875,50.3956826322517,87.9606244663321,6328.28032318112,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,564.886011732868,265.496425514448,79.6489276543344
