"sp","dbh","n","cl","time","height","stem_volume","average_carbon_stock_per_cohort","total_carbon_total","total_carbon_above","total_carbon_below","ca_ind","ca_cohort","cumca","Species_Name","SP_code","k","p","a","b","c","Wood_Density","agb","carbon_above_per_tree","carbon_below_per_tree"
3,19.5,1,1,0,14.0713009666374,393.485230494234,169.736149937376,169.736149937376,130.566269182597,39.169880754779,31.6768484824153,31.6768484824153,3688.36470407861,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,277.800572728929,130.566269182597,39.169880754779
5,34.5,2,1,0,27.3402897187987,1179.5515463271,403.595357091281,807.190714182562,620.915933986586,186.274780195976,31.0519476640836,62.1038953281672,3750.46859940678,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,660.548865943177,310.457966993293,93.1373900979879
3,18.5,2,1,0,13.4601282400302,355.925743983359,153.534264479126,307.068528958251,236.206560737117,70.861968221135,30.0097266918069,60.0194533836137,3810.48805279039,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,251.283575252252,118.103280368558,35.4309841105675
4,32.5,1,1,0,22.1081880226334,803.171712153081,257.637405965904,257.637405965904,198.182619973773,59.4547859921318,29.0476551854843,29.0476551854843,3839.53570797588,"Ace_pla","SAH",2.66852277140583,0.607376375728583,1.89756,0.97716,-2.94253,0.525,421.665148880367,198.182619973773,59.4547859921318
5,32.5,3,1,0,26.8136526013017,1029.20263675999,352.151974193799,1056.4559225814,812.658401985689,243.797520595707,29.0476551854843,87.142965556453,3926.67867353233,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,576.353476585595,270.88613399523,81.2658401985689
3,17.5,1,1,0,12.8437609611801,320.161165486607,138.106641311296,138.106641311296,106.235877931766,31.8707633795297,28.372697368748,28.372697368748,3955.05137090108,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,226.033782833544,106.235877931766,31.8707633795297
5,31.5,3,1,0,26.542106378965,958.3224979174,327.899625887418,983.698877662253,756.691444355579,227.007433306674,28.113366593477,84.3400997804311,4039.39147068151,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,536.660598833744,252.23048145186,75.6691444355579
7,30.5,1,1,0,22.0773157853901,625.711194915466,161.334625919394,161.334625919394,124.103558399534,37.2310675198601,27.6525713844599,27.6525713844599,4067.04404206597,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,264.050124254327,124.103558399534,37.2310675198601
5,30.5,1,1,0,26.2646833013158,890.271878187414,304.615425840606,304.615425840606,234.319558338927,70.2958675016782,27.2221045371058,27.2221045371058,4094.26614660307,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,498.552251784952,234.319558338927,70.2958675016782
3,16.5,1,1,0,12.2218539400676,286.200934114028,123.457352145032,123.457352145032,94.9671939577169,28.4901581873151,26.7660819819426,26.7660819819426,4121.03222858502,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,202.057859484504,94.9671939577169,28.4901581873151
6,29.5,1,1,0,12.5280562600689,282.007094265201,87.5316179747872,87.5316179747872,67.3320138267594,20.1996041480278,26.4028982032139,26.4028982032139,4147.43512678823,"Ulm_spe","UL",2.82231852357638,0.440378264732988,1.94295,1.29229,-4.20064,0.508,143.259603886722,67.3320138267594,20.1996041480278
5,27.5,1,1,0,25.3937361307571,702.836683793698,240.482599726852,240.482599726852,184.986615174501,55.4959845523504,24.7903026459842,24.7903026459842,4172.22542943421,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,393.588542924471,184.986615174501,55.4959845523504
5,25.5,1,1,0,24.7768590935374,591.538618966901,202.400853865715,202.400853865715,155.692964512088,46.7078893536265,23.355108532649,23.355108532649,4195.58053796686,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,331.261626621464,155.692964512088,46.7078893536265
1,14.5,1,1,0,11.1369170419657,88.8582583919095,27.6891218975029,27.6891218975029,21.2993245365407,6.38979736096221,18.0066194516754,18.0066194516754,4213.58715741854,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,45.3177117798739,21.2993245365407,6.38979736096221
1,13.5,1,1,0,10.7357226033338,74.8580825721539,23.3265271103089,23.3265271103089,17.9434823925453,5.38304471776358,17.2703677245765,17.2703677245765,4230.85752514312,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,38.1776221117985,17.9434823925453,5.38304471776358
6,20.5,1,1,0,10.6726904962175,113.027856041407,35.0824901809804,35.0824901809804,26.9865309084464,8.09595927253393,17.1460261400256,17.1460261400256,4248.00355128314,"Ulm_spe","UL",2.82231852357638,0.440378264732988,1.94295,1.29229,-4.20064,0.508,57.418150869035,26.9865309084464,8.09595927253393
7,20.5,1,1,0,15.5091060003639,183.206450851753,47.2383177005177,47.2383177005177,36.3371674619367,10.901150238581,17.1460261400256,17.1460261400256,4265.14957742317,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,77.3131222594398,36.3371674619367,10.901150238581
4,11.5,1,1,0,11.7628815330899,60.3776828489917,19.3676512158853,19.3676512158853,14.8981932429887,4.46945797289661,16.5016079530518,16.5016079530518,4281.65118537622,"Ace_pla","SAH",2.66852277140583,0.607376375728583,1.89756,0.97716,-2.94253,0.525,31.6982834957206,14.8981932429887,4.46945797289661
4,10.5,1,1,0,11.1305639330131,48.1346857581147,15.4404038240592,15.4404038240592,11.8772337108148,3.56317011324444,16.1763767152874,16.1763767152874,4297.8275620915,"Ace_pla","SAH",2.66852277140583,0.607376375728583,1.89756,0.97716,-2.94253,0.525,25.2707100230102,11.8772337108148,3.56317011324444
7,18.5,1,1,0,14.1566990406409,133.386912317497,34.3927482457681,34.3927482457681,26.4559601890523,7.9367880567157,15.5238630770055,15.5238630770055,4313.35142516851,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,56.2892769979837,26.4559601890523,7.9367880567157
1,10.5,1,1,0,9.43613078665853,40.9612387701423,12.763931613164,12.763931613164,9.8184089332031,2.94552267996093,15.2188041288373,15.2188041288373,4328.57022929735,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,20.8902317727726,9.8184089332031,2.94552267996093
3,8.5,1,1,0,6.98476124705042,80.8565375838474,34.8787611913939,34.8787611913939,26.8298163010722,8.04894489032167,15.0294623750062,15.0294623750062,4343.59969167235,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,57.0847155341963,26.8298163010722,8.04894489032167
6,17.5,1,1,0,9.95435133718683,75.9570656419724,23.5761616904805,23.5761616904805,18.1355089926773,5.4406526978032,14.7648480269683,14.7648480269683,4358.36453969932,"Ulm_spe","UL",2.82231852357638,0.440378264732988,1.94295,1.29229,-4.20064,0.508,38.586189346122,18.1355089926773,5.4406526978032
6,16.5,2,1,0,9.69972659081336,65.5201800137447,20.3366776341062,40.6733552682124,31.2871963601634,9.38615890804901,14.0389477066708,28.0778954133416,4386.44243511266,"Ulm_spe","UL",2.82231852357638,0.440378264732988,1.94295,1.29229,-4.20064,0.508,33.2842514469823,15.6435981800817,4.6930794540245
1,8.5,1,1,0,8.46597321765706,24.671319918,7.68782999964798,7.68782999964798,5.9137153843446,1.77411461530338,13.9746331861545,13.9746331861545,4400.41706829882,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,12.58237315818,5.9137153843446,1.77411461530338
1,7.5,1,1,0,7.93904734462654,18.2715079380776,5.69358458858436,5.69358458858436,4.3796804527572,1.31390413582716,13.3874047101724,13.3874047101724,4413.80447300899,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,9.31846904841958,4.3796804527572,1.31390413582716
1,6.5,1,1,0,7.37666734872565,12.9618084636902,4.03902913537052,4.03902913537052,3.10694548874655,0.932083646623966,12.8224537828666,12.8224537828666,4426.62692679186,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,6.61052231648203,3.10694548874655,0.932083646623966
6,14.5,1,1,0,9.16320181292315,47.3597313721151,14.6998923011281,14.6998923011281,11.3076094624062,3.39228283872186,12.6817875089655,12.6817875089655,4439.30871430082,"Ulm_spe","UL",2.82231852357638,0.440378264732988,1.94295,1.29229,-4.20064,0.508,24.0587435370345,11.3076094624062,3.39228283872186
7,14.5,1,1,0,11.4004831027415,62.8082280142383,16.1945991276472,16.1945991276472,12.457383944344,3.73721518330321,12.6817875089655,12.6817875089655,4451.99050180979,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,26.5050722220086,12.457383944344,3.73721518330321
2,5.5,1,1,0,9.56331653777794,13.3491392596664,4.56754148908747,4.56754148908747,3.5134934531442,1.05404803594326,12.2790727157933,12.2790727157933,4464.26957452558,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,7.4755179854132,3.5134934531442,1.05404803594326
6,13.5,1,1,0,8.87933516990722,39.5776309365028,12.2844217111192,12.2844217111192,9.4495551623994,2.83486654871982,12.0482206716407,12.0482206716407,4476.31779519722,"Ulm_spe","UL",2.82231852357638,0.440378264732988,1.94295,1.29229,-4.20064,0.508,20.1054365157434,9.4495551623994,2.83486654871982
7,13.5,1,1,0,10.6989193360715,50.3585132081498,12.9845397626157,12.9845397626157,9.98810750970442,2.99643225291133,12.0482206716407,12.0482206716407,4488.36601586886,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,21.2512925738392,9.98810750970442,2.99643225291133
7,12.5,1,1,0,9.99154745396811,39.6955616141408,10.2351829977133,10.2351829977133,7.87321769054869,2.36196530716461,11.4431591620216,11.4431591620216,4499.80917503088,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,16.7515270011674,7.87321769054869,2.36196530716461
7,11.5,3,1,0,9.27784776208299,30.6754182441798,7.90941119091581,23.7282335727474,18.2524873636519,5.47574620909556,10.8655040344496,32.5965121033489,4532.40568713423,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,12.9450264990439,6.08416245455062,1.82524873636519
6,10.5,1,1,0,7.94905675231015,21.0510527660532,6.53399416594972,6.53399416594972,5.02614935842286,1.50784480752686,10.3141811693973,10.3141811693973,4542.71986830363,"Ulm_spe","UL",2.82231852357638,0.440378264732988,1.94295,1.29229,-4.20064,0.508,10.693934805155,5.02614935842286,1.50784480752686
6,9.5,1,1,0,7.60631401870921,16.3714060074976,5.08148796785518,5.08148796785518,3.90883689835014,1.17265106950504,9.78814253000676,9.78814253000676,4552.50801083364,"Ulm_spe","UL",2.82231852357638,0.440378264732988,1.94295,1.29229,-4.20064,0.508,8.3166742518088,3.90883689835014,1.17265106950504
7,9.5,2,1,0,7.82887635608834,16.9930818088668,4.38153019976182,8.76306039952365,6.74081569194127,2.02224470758238,9.78814253000676,19.5762850600135,4572.08429589365,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,7.17108052334178,3.37040784597063,1.01112235379119
7,8.5,1,1,0,7.09195638114254,12.0485891526276,3.10663232429181,3.10663232429181,2.38971717253216,0.716915151759648,9.28636718032833,9.28636718032833,4581.37066307398,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,5.08450462240885,2.38971717253216,0.716915151759648
6,7.5,1,1,0,6.85431385851083,9.04051996933471,2.80606891224186,2.80606891224186,2.15851454787835,0.647554364363506,8.80786208531678,8.80786208531678,4590.17852515929,"Ulm_spe","UL",2.82231852357638,0.440378264732988,1.94295,1.29229,-4.20064,0.508,4.59258414442203,2.15851454787835,0.647554364363506
7,7.5,2,1,0,6.34530882477234,8.1825221871552,2.10979788578047,4.21959577156094,3.24584290120072,0.973752870360217,8.80786208531678,17.6157241706336,4607.79424932993,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,3.45302436297949,1.62292145060036,0.486876435180109
5,114.024305555556,0.843789183765133,1,5,40.354949141382,18075.7457775258,6184.79717523824,5218.66496024717,4014.35766172859,1204.30729851858,222.586826014077,187.816356239289,187.816356239289,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,10122.4176354145,4757.5362886448,1427.26088659344
5,113.024305555556,0.843789183765133,1,5,40.2393382470952,17715.8381826343,6061.65119257017,5114.75571204772,3934.42747080594,1180.32824124178,221.21345731009,186.657522581543,374.473878820833,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,9920.86938227523,4662.80860966936,1398.84258290081
5,87.0243055555556,0.843789183765133,1,5,36.9550914028647,9753.24163163203,3337.16915667922,2815.86723880053,2166.05172215426,649.815516646277,162.402949037751,137.033851809615,511.507730630447,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,5461.81531371394,2567.05319744555,770.115959233665
5,73.0243055555556,0.843789183765133,1,5,34.9031872603913,6534.79196410591,2235.94441843848,1886.66571577841,1451.28131982954,435.384395948863,116.817842587692,98.5696320462721,610.07736267672,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,3659.48349989931,1719.95724495268,515.987173485803
2,69.9375,0.821601770675385,1,5,35.7355499204536,5296.48675284644,1812.24590735394,1488.94444638122,1145.3418818317,343.602564549511,109.552133048268,90.0082264937221,700.085589170442,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2966.03258159401,1394.03531334918,418.210594004755
3,52.2132352941176,1.93778881479311,1,5,32.295497378369,2570.80846282059,1108.95936337306,2148.92905040442,1653.02234646494,495.90670393948,97.6263013123875,189.179154712767,889.264743883208,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1814.99077475133,853.045664133126,255.913699239938
3,51.2132352941176,0.968894407396556,1,5,31.7729731483634,2477.79393359224,1068.83605795795,1035.58927897924,796.607137676337,238.982141302901,95.4897212072714,92.5194568415816,981.78420072479,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1749.32251711612,822.181583044576,246.654474913373
5,66.0243055555556,0.843789183765133,1,5,33.7762563351118,5191.72238597119,1776.3997315839,1498.90687955378,1153.00529196445,345.901587589334,94.6339521417895,79.8511052341892,1061.63530595898,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2907.36453614386,1366.46133198762,409.938399596285
3,50.2132352941176,0.968894407396556,1,5,31.2488497056015,2386.40989201549,1029.41608947915,997.395491980385,767.227301523373,230.168190457012,93.3460693278214,90.4424845241774,1152.07779048316,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1684.80538376293,791.858530368579,237.557559110574
