"sp","dbh","n","cl","time","height","stem_volume","average_carbon_stock_per_cohort","total_carbon_total","total_carbon_above","total_carbon_below","ca_ind","ca_cohort","cumca","Species_Name","SP_code","k","p","a","b","c","Wood_Density","agb","carbon_above_per_tree","carbon_below_per_tree"
1,77.5,0.3615,1,0,26.333174331325,4956.75801636667,1544.57536548002,558.363994621026,429.510765093097,128.853229527929,125.956369508331,45.5332275772616,1376.59026148503,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,2527.946588347,1188.13489652309,356.440468956927
2,75.5,1.0845,1,0,37.1817989796862,6341.53433921043,2169.81938950424,2353.16912791735,1810.13009839796,543.039029519388,124.980364084635,135.541204849787,1512.13146633482,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,3551.25922995784,1669.09183808018,500.727551424055
5,74.5,0.3615,1,0,35.1313627522996,6840.21848512699,2340.44915687105,846.072370208885,650.82490016068,195.247470048204,121.673177414649,43.9848536353955,1556.11631997021,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,3830.52235167111,1800.34550528542,540.103651585627
3,63.5,0.3615,1,0,38.0920605408788,3732.83058129181,1610.21619652952,582.093155045423,447.763965419556,134.329189625867,120.823234058526,43.677599112157,1599.79391908237,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,2635.37839039202,1238.62784348425,371.588353045275
2,73.5,0.3615,1,0,36.6679030166274,5953.31997963324,2036.98796423131,736.371149069618,566.439345438168,169.93180363145,118.378925550965,42.7939815866738,1642.58790066904,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,3333.85918859461,1566.91381863947,470.07414559184
3,61.5,0.3615,1,0,37.0775355041271,3511.98103821349,1514.94921253,547.654140329595,421.27241563815,126.381724691445,116.876856252332,42.2509835352181,1684.83888420426,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,2479.45861297872,1165.3455481,349.60366443
2,72.5,0.3615,1,0,36.4084298136316,5764.48373971701,1972.37575638157,713.013835931939,548.472181486107,164.541654445832,115.102547583957,41.6095709516003,1726.44845515586,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,3228.11089424153,1517.21212029352,455.163636088056
5,72.5,0.3615,1,0,34.8213695717069,6428.16041807302,2199.45936864786,795.104561766202,611.61889366631,183.485668099893,115.102547583957,41.6095709516003,1768.05802610746,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,3599.76983412089,1691.89182203682,507.567546611045
2,71.5,0.3615,1,0,36.1472271812778,5579.13894250079,1908.95818056607,690.088382274634,530.837217134334,159.2511651403,111.848874750159,40.4333682221823,1808.49139432964,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,3124.31780780044,1468.42936966621,440.528810899862
5,71.5,0.3615,1,0,34.6642069538319,6227.51274816028,2130.80576191052,770.286282930654,592.527909946657,177.758372983997,111.848874750159,40.4333682221823,1848.92476255183,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,3487.40713896976,1639.08135531579,491.724406594736
2,70.5,0.3615,1,0,35.8842591595475,5397.26851125696,1846.72939381168,667.592675862923,513.532827586864,154.059848276059,108.622602553177,39.2670708229734,1888.1918333748,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,3022.4703663039,1420.56107216283,426.16832164885
5,70.5,0.3615,1,0,34.5055550838348,6030.43394690414,2063.37327927272,745.909440457089,573.776492659299,172.13294779779,108.622602553177,39.2670708229734,1927.45890419777,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,3377.04301026632,1587.21021482517,476.163064447551
2,69.5,1.4461,1,0,35.6194885181786,5218.85521401624,1785.6835000278,2582.2769093902,1986.36685337708,595.910056013123,105.42826459111,152.459813425204,2079.91871762298,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2922.5589198491,1373.60269232908,412.080807698723
5,69.5,0.3615,1,0,34.3453784213899,5836.90980766251,1997.1570597898,721.972277114014,555.363290087703,166.608987026311,105.42826459111,38.1123176496862,2118.03103527266,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,3268.66949229101,1536.27466137677,460.882398413032
3,54.5,0.3615,1,0,33.4845649431299,2789.62237248607,1203.34824432983,435.010390325232,334.623377173255,100.387013151977,102.47772135347,37.0456962692794,2155.07673154194,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1969.47339497517,925.652495638328,277.695748691498
2,68.5,0.3615,1,0,35.3528766928046,5043.88165992364,1725.81454875947,623.88195937655,479.909199520423,143.972759856127,102.270208387185,36.9706803319675,2192.04741187391,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2824.57372955724,1327.5496528919,398.264895867571
5,68.5,0.3615,1,0,34.1836400518265,5646.92597859375,1932.15219283564,698.473017710084,537.286936700064,161.186081010019,102.270208387185,36.9706803319675,2229.01809220588,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,3162.2785480125,1486.27091756588,445.881275269763
1,66.5,0.3615,1,0,24.3428147525051,3433.16743672184,1069.80930495689,386.736063741917,297.489279801474,89.2467839404423,101.85872366079,36.8219286033756,2265.84002080925,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1750.91539272814,822.930234582225,246.879070374667
7,65.5,0.3615,1,0,43.5488880936982,6646.37651587782,1713.71501360697,619.507977418919,476.544598014553,142.963379404366,101.258157267805,36.6048238523115,2302.44484466156,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,2804.77088970044,1318.24231815921,395.472695447762
2,67.5,1.4461,1,0,35.0843837168995,4872.33029545509,1667.11653389291,2410.81721966254,1854.4747843558,556.342435306741,99.1525734784408,143.384536507173,2445.82938116874,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2728.50496545485,1282.39733376378,384.719200129134
1,64.5,0.3615,1,0,23.9641377862757,3190.62825303875,994.231669929405,359.41474867948,276.4728835996,82.94186507988,97.365467614957,35.197616542807,2481.02699771154,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1627.22040904976,764.793592253388,229.438077676016
3,51.5,0.3615,1,0,31.922976620179,2504.3006068519,1080.27013557528,390.517654010463,300.398195392664,90.1194586177991,96.1032051198475,34.7413086508249,2515.76830636237,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1768.03622843744,830.977027365598,249.293108209679
2,66.5,0.723,1,0,34.8139681491876,4704.18340048707,1609.58339231065,1163.7287926406,895.175994338925,268.552798301678,96.0792719712957,69.4653136352468,2585.23361999761,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2634.34270427276,1238.1410710082,371.442321302459
3,50.5,0.723,1,0,31.3993154797223,2412.44869134522,1040.64834219082,752.388751403963,578.760578003048,173.628173400914,93.9614294659121,67.9341135038545,2653.16773350147,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1703.18877608972,800.498724762169,240.149617428651
7,62.5,0.3615,1,0,41.7714823487088,5749.59397711369,1482.48681024695,535.918981904271,412.245370695593,123.673611208678,93.353248203767,33.7471992256618,2686.91493272713,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,2426.32865834198,1140.37446942073,342.112340826218
2,65.5,0.723,1,0,34.5415869961429,4539.42308421134,1553.20900249375,1122.97010880298,863.82316061768,259.146948185304,93.0539717241142,67.2780215565345,2754.19295428367,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2542.07692715835,1194.77615576443,358.432846729328
5,65.5,0.3615,1,0,33.6886633460779,5098.07057927652,1744.35582940525,630.584632329999,485.065101792307,145.519530537692,93.0539717241142,33.6390107782673,2787.83196506193,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2854.91952439485,1341.81217646558,402.543652939674
1,62.5,0.3615,1,0,23.5797030022426,2958.38777413864,921.86321429934,333.253551969212,256.348886130163,76.9046658390488,92.8819788733996,33.5768353627339,2821.40880042467,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1508.7777648107,709.125549461031,212.737664838309
3,49.5,0.3615,1,0,30.87402897309,2322.22942219407,1001.73081693417,362.125690321702,278.558223324386,83.5674669973157,91.8136438561208,33.1906322539877,2854.59943267865,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1639.49397206901,770.562166872437,231.168650061731
2,64.5,0.723,1,0,34.267195629165,4378.03128088631,1497.98718306806,1083.04473335821,833.111333352467,249.93340000574,90.0800822668087,65.1278994789027,2919.72733215756,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2451.69751729633,1152.29783312928,345.689349938783
5,64.5,0.3615,1,0,33.5202788097835,4922.10143920891,1684.14622843972,608.818861580959,468.322201216122,140.496660364837,90.0800822668087,32.5639497394513,2952.29128189701,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2756.37680595699,1295.49709879979,388.649129639936
1,60.5,0.723,1,0,23.1892342612853,2736.31728119682,852.66382799374,616.475947639474,474.21226741498,142.263680224494,88.4261439259817,63.9321020584848,3016.22338395549,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1395.52181341038,655.895252302877,196.768575690863
7,60.5,0.3615,1,0,40.581290401104,5199.60375544233,1340.67623151076,484.65445769114,372.811121300877,111.843336390263,88.121301690215,31.8558505610127,3048.07923451651,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,2194.23278479666,1031.28940885443,309.38682265633
5,63.5,0.723,1,0,33.3501245945185,4749.59854070149,1625.12263668642,1174.96366632428,903.818204864834,271.14546145945,87.1607435175458,63.0172175631856,3111.09645207969,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2659.77518279284,1250.09433591263,375.02830077379
3,46.5,0.3615,1,0,29.2880282772696,2061.39867556101,889.217301082049,321.452054341161,247.270811031662,74.1812433094986,85.3493152554054,30.8537774648291,3141.95022954452,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1455.34746494607,684.013308524653,205.203992557396
2,62.5,1.8076,1,0,33.7121950257519,4065.28004874479,1390.97622147852,2514.32861794457,1934.09893688044,580.229681064131,84.2988173080135,152.378542165965,3294.32877171049,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2276.55682729708,1069.98170882963,320.994512648888
5,62.5,0.723,1,0,33.1781537866396,4580.54657966708,1567.27981769889,1133.1433081963,871.648698612536,261.494609583761,84.2988173080135,60.9480449136938,3355.27681662418,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2565.10608461357,1205.59985976838,361.679957930513
1,58.5,0.3615,1,0,22.79243253062,2524.2855557383,786.592622023611,284.353232861535,218.733256047335,65.6199768142004,84.0154093371634,30.3715704753846,3385.64838709956,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1287.38563342653,605.07124771047,181.521374313141
3,45.5,0.3615,1,0,28.755842393448,1977.74153149382,853.130453474365,308.406658930983,237.235891485371,71.1707674456114,83.1926242856074,30.0741336792471,3415.72252077881,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1396.28552123464,656.25419498028,196.876258494084
7,58.5,0.723,1,0,39.3867145188372,4686.35574032178,1208.33933679605,873.629340503544,672.02256961811,201.606770885433,82.9527796818046,59.9748597099447,3475.69738048876,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1977.64212241579,929.491797535423,278.847539260627
2,61.5,0.723,1,0,33.4314875273916,3913.88357306397,1339.17440335957,968.223093628968,744.786995099206,223.436098529762,81.4968816826616,58.9222454565643,3534.61962594532,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2191.77480091582,1030.13415643044,309.040246929131
5,61.5,0.723,1,0,33.0043174540263,4414.93007825805,1510.61247557677,1092.17281984201,840.132938340005,252.039881502002,81.4968816826616,58.9222454565643,3593.54187140188,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2472.36084382451,1162.00959659752,348.602878979255
3,44.5,0.3615,1,0,28.2218228222161,1895.73317184307,817.754835405256,295.618372999,227.398748460769,68.2196245382308,81.0375220554539,29.2950642230466,3622.83693562493,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1338.3876193212,629.042181080966,188.71265432429
2,60.5,1.8076,1,0,33.1485730803853,3765.78150680769,1288.49980036932,2329.09223914758,1791.60941472891,537.482824418673,78.7572278948555,142.361565142741,3765.19850076767,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2108.83764381231,991.153692591785,297.346107777536
5,60.5,0.723,1,0,32.8285645248059,4252.73338006483,1455.11525332298,1052.04832815252,809.267944732705,242.780383419811,78.7572278948555,56.9414757679805,3822.13997653565,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2381.5306928363,1119.31942563306,335.795827689919
1,55.5,0.3615,1,0,22.1846375526936,2224.76710004402,693.259676044716,250.613372890165,192.779517607819,57.8338552823458,77.520229854193,28.0235630922908,3850.16353962794,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1134.63122102245,533.276673880551,159.983002164165
2,59.5,0.723,1,0,32.863397417533,3620.95483943723,1238.94590786184,895.757891384111,689.044531833932,206.71335955018,76.0818599848198,55.0071847690247,3905.17072439697,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,2027.73471008485,953.035313739878,285.910594121963
5,59.5,0.3615,1,0,32.6508416566555,4093.94064510105,1400.78273112777,506.382957302691,389.5253517713,116.85760553139,76.0818599848198,27.5035923845124,3932.67431678148,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2292.60676125659,1077.5251777906,323.257553337179
2,58.5,0.723,1,0,32.5759039988037,3479.38435599376,1190.50615124683,860.735947351455,662.104574885735,198.63137246572,73.4724967912111,53.1206151800456,3985.79493196153,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1948.45523935651,915.773962497558,274.732188749267
1,53.5,0.3615,1,0,21.7705187782437,2037.24056910391,634.82453373847,229.489068946457,176.530053035736,52.9590159107208,73.2933273599194,26.4955378406109,4012.29046980214,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,1038.99269024299,488.326564414207,146.497969324262
3,40.5,0.3615,1,0,26.0664160731305,1584.25810403402,683.395081304741,247.047321891664,190.036401455126,57.0109204365378,72.4633135742863,26.1954878571045,4038.48595765924,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1118.48622144802,525.68852408057,157.706557224171
1,52.5,0.3615,1,0,21.5606346630852,1947.07041115601,606.726610820323,219.331669811547,168.716669085805,50.6150007257416,71.2162007292287,25.7446565636162,4064.23061422286,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,993.005909689563,466.712777554095,140.013833266228
2,57.5,1.4461,1,0,32.2860338754884,3341.05063140784,1143.17388404251,1653.14375371387,1271.64904131836,381.494712395508,70.9305762205752,102.572706272574,4166.80332049543,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1870.98835358839,879.364526186543,263.809357855963
5,57.5,0.3615,1,0,32.289260524526,3786.50275534242,1295.58978276796,468.355706470618,360.273620362014,108.082086108604,70.9305762205752,25.6414033037379,4192.44472379917,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2120.44154299175,996.607525206124,298.982257561837
3,39.5,0.3615,1,0,25.5224616692991,1510.54736130724,651.59877305766,235.552956460344,181.194581892573,54.3583745677717,70.3387686643522,25.4274648721633,4217.87218867133,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1066.44643708291,501.22982542897,150.368947628691
1,51.5,1.0845,1,0,21.3487961258802,1859.27181305384,579.367689665707,628.324259442459,483.326353417276,144.997906025183,69.1654735240616,75.0099560368448,4292.88214470818,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,948.228624657457,445.667453589005,133.700236076701
2,56.5,1.0845,1,0,31.993725543717,3205.93402454974,1096.94238583994,1189.63401744341,915.103090341088,274.530927102326,68.4572615770246,74.2419001802832,4367.12404488846,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1795.32305374785,843.801835261492,253.140550578448
5,56.5,0.3615,1,0,32.1052828966072,3637.82495429766,1244.71818636249,449.965624370039,346.127403361568,103.838221008471,68.4572615770246,24.7473000600944,4391.87134494855,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,2037.18197440669,957.475527971144,287.242658391343
3,38.5,0.3615,1,0,24.9763477086874,1438.50754712873,620.523246574731,224.319153636765,172.553195105204,51.7659585315612,68.2247380001052,24.663242787038,4416.53458773559,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,1015.58632827288,477.325574288254,143.197672286476
7,52.5,0.3615,1,0,35.7749500473924,3353.84817402004,864.762920885675,312.611795900172,240.470612230901,72.1411836692704,68.0861683806104,24.6131498695907,4441.14773760518,"Til_spe","WLI",1.0585102500138,0.888803708564362,1.94295,1.29229,-4.20064,0.422,1415.32392943646,665.202246835135,199.56067405054
3,37.5,0.723,1,0,24.4280091744879,1368.14270874572,590.170247700807,426.693089087683,328.225453144372,98.4676359433115,66.1226305139632,47.8066618615954,4488.95439946678,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,965.908752374479,453.977113616005,136.193134084802
2,55.5,0.3615,1,0,31.6989147863053,3074.01467200442,1051.80486017303,380.227456952552,292.48265919427,87.7447977582811,66.053449738244,23.8783220803752,4512.83272154715,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1721.44821632248,809.080661671564,242.724198501469
5,55.5,0.723,1,0,31.9190962585114,3492.48581223241,1194.98894551344,863.977007606219,664.59769815863,199.379309447589,66.053449738244,47.7566441607504,4560.5893657079,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,1955.79205485015,919.222265779571,275.766679733871
1,49.5,0.3615,1,0,20.9190262202136,1690.71652199773,526.844175419713,190.454169414226,146.503207241713,43.9509621725138,65.149208136686,23.551438741412,4584.14080444932,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,862.265426218844,405.264750322856,121.579425096857
3,36.5,0.3615,1,0,23.8773773019295,1299.45701014448,560.541572637984,202.635778508631,155.87367577587,46.762102732761,64.0338224948427,23.1482268318856,4607.2890312812,"Car_bet","HBU",1.14862444142167,0.843509305258925,0.00021491,2.258957614,0.001411006,0.706,917.416649162003,431.185825106141,129.355747531842
2,54.5,1.8076,1,0,31.4015345017716,2945.27248155297,1007.75443228816,1821.61691180408,1401.24377831083,420.37313349325,63.7197809532495,115.179876051094,4722.4689073323,"Fra_exc","GES",3.95189769262084,0.518398405633361,1.95277,0.77206,-2.48079,0.56,1649.35258966966,775.195717144741,232.558715143422
5,54.5,1.0845,1,0,31.7306335558496,3350.46848759806,1146.39629771655,1243.2667848736,956.359065287384,286.907719586215,63.7197809532495,69.1041024437991,4791.5730097761,"Que_rob","SEI",8.62866109840432,0.325694811647181,2.00333,0.85925,-2.86353,0.56,1876.26235305491,881.843305935808,264.552991780743
1,48.5,0.3615,1,0,20.7009728571917,1609.92290284901,501.66807575678,181.353009386076,139.502314912366,41.8506944737098,63.1864214120592,22.8418913404594,4814.41490111656,"Ace_pse","BAH",2.82157384964318,0.513423447059104,1.89756,0.97716,-2.94253,0.51,821.060680452995,385.898519812908,115.769555943872
