dbh,n,cl,sp,time,ca_ind,ca_cohort,cumca
47.5,1.0845,1,1,0,61.255532341463905,66.43162482431761,4992.111256862394
34.5,0.3615,1,3,0,59.901426374046366,21.65436563421776,5013.765622496611
46.5,0.723,1,1,0,59.357663336020664,42.91559059194294,5056.681213088555
48.5,0.723,1,7,0,58.92541264532454,42.603073342569644,5099.284286431124
33.5,0.723,1,3,0,57.86039773103437,41.833067559537845,5141.117353990662
45.5,0.723,1,1,0,57.49383352320851,41.56804163727975,5182.685395627942
51.5,0.723,1,2,0,57.142428862421795,41.31397606753096,5223.999371695473
51.5,0.723,1,5,0,57.142428862421795,41.31397606753096,5265.3133477630045
47.5,0.723,1,7,0,56.748755934844986,41.02935054089292,5306.342698303897
44.5,1.8076,1,1,0,55.66495861949024,100.61997920059056,5406.962677504488
44.5,0.3615,1,4,0,55.66495861949024,20.12288254094572,5427.085560045433
50.5,1.0845,1,2,0,55.09101664711428,59.746207553795436,5486.831767599228
50.5,0.723,1,5,0,55.09101664711428,39.83080503586363,5526.662572635092
46.5,0.723,1,7,0,54.620672713530965,39.490746371882885,5566.153319006975
43.5,1.0845,1,1,0,53.87185138187869,58.42402282364744,5624.577341830623
49.5,1.8076,1,2,0,53.109526868039595,96.00078076666837,5720.5781225972905
49.5,0.3615,1,5,0,53.109526868039595,19.19909396279631,5739.777216560087
42.5,0.723,1,1,0,52.11522260571221,37.679305943929926,5777.456522504017
30.5,0.3615,1,3,0,51.85240065896508,18.744642838215878,5796.201165342232
48.5,0.723,1,2,0,51.1973278651447,37.01566804649962,5833.216833388732
48.5,0.3615,1,5,0,51.1973278651447,18.50783402324981,5851.7246674119815
44.5,0.3615,1,7,0,50.51499006350372,18.261168907956595,5869.985836319938
41.5,1.4461,1,1,0,50.395682632251685,72.87719665449916,5942.863032974437
29.5,1.0845,1,3,0,49.89181550124525,54.10767391110047,5996.970706885538
47.5,1.4461,1,2,0,49.35362644942087,71.37027920850753,6068.340986094046
47.5,0.3615,1,5,0,49.35362644942087,17.841335961465646,6086.182322055512
40.5,1.0845,1,1,0,48.71374332677382,52.830054637886214,6139.0123766933975
43.5,0.3615,1,7,0,48.539296576590516,17.54695571243747,6156.559332405835
46.5,1.0845,1,2,0,47.57748282039458,51.59778011871792,6208.157112524554
46.5,1.0845,1,5,0,47.57748282039458,51.59778011871792,6259.754892643272
39.5,0.723,1,1,0,47.06982048560908,34.031480211095364,6293.786372854367
27.5,0.3615,1,3,0,46.03990544843964,16.64342581961093,6310.429798673978
45.5,0.723,1,2,0,45.86782530589062,33.16243769615892,6343.5922363701375
45.5,0.3615,1,5,0,45.86782530589062,16.58121884807946,6360.173455218217
38.5,1.0845,1,1,0,45.46423662903656,49.30596462419015,6409.479419842407
41.5,0.3615,1,7,0,44.745593056075855,16.17553188977142,6425.654951732178
44.5,0.3615,1,2,0,44.22346479619834,15.9867825238257,6441.641734256004
44.5,0.3615,1,5,0,44.22346479619834,15.9867825238257,6457.6285167798305
26.5,0.3615,1,3,0,44.15043411049679,15.960381930944589,6473.5888987107755
37.5,1.0845,1,1,0,43.897224136072815,47.60653957557097,6521.195438286347
37.5,0.3615,1,4,0,43.897224136072815,15.868846525190323,6537.064284811538
43.5,0.3615,1,2,0,42.64310876264411,15.415483817695845,6552.479768629233
36.5,1.4461,1,1,0,42.36892867693178,61.269707759711046,6613.7494763889445
25.5,0.3615,1,3,0,42.2864259021103,15.286542963612874,6629.036019352558
39.5,0.3615,1,7,0,41.16462663363235,14.881012528058095,6643.9170318806155
42.5,0.3615,1,2,0,41.1253747680508,14.866822978650363,6658.783854859266
42.5,0.3615,1,5,0,41.1253747680508,14.866822978650363,6673.650677837917
35.5,1.0845,1,1,0,40.87941289924396,44.33372328923007,6717.984401127147
24.5,0.723,1,3,0,40.448663862767425,29.24438397278085,6747.228785099928
41.5,0.723,1,2,0,39.668803393347275,28.680544853390078,6775.909329953319
38.5,0.723,1,7,0,39.45424901708473,28.525422039352257,6804.434751992671
34.5,0.723,1,1,0,39.42866032494516,28.506921414935352,6832.941673407607
34.5,0.3615,1,4,0,39.42866032494516,14.253460707467676,6847.195134115074
23.5,0.723,1,3,0,38.63787246983835,27.935181795693126,6875.130315910767
40.5,0.723,1,5,0,38.271870520444615,27.670562386281457,6902.800878297049
33.5,1.4461,1,1,0,38.016579416022445,54.975775493510056,6957.776653790559
37.5,0.3615,1,7,0,37.797151548229905,13.66367028468511,6971.4403240752445
39.5,1.0845,1,2,0,36.93299892624208,40.053837335509535,7011.494161410754
32.5,1.4461,1,1,0,36.64300776897347,52.98945353471253,7064.483614945466
36.5,0.3615,1,6,0,36.193070495849746,13.083794984249682,7077.567409929716
36.5,0.3615,1,7,0,36.193070495849746,13.083794984249682,7090.651204913966
38.5,0.3615,1,2,0,35.65056915614225,12.887680749945421,7103.538885663911
38.5,0.3615,1,5,0,35.65056915614225,12.887680749945421,7116.426566413857
31.5,1.4461,1,1,0,35.30771639983517,51.05848868580164,7167.485055099658
21.5,1.0845,1,3,0,35.099805744043856,38.065739329415564,7205.550794429074
37.5,0.723,1,2,0,34.42292965766209,24.88777814248969,7230.438572571564
37.5,0.3615,1,5,0,34.42292965766209,12.443889071244845,7242.882461642808
30.5,1.0845,1,1,0,34.010414083903896,36.88429407399378,7279.766755716802
30.5,0.723,1,4,0,34.010414083903896,24.589529382662516,7304.356285099465
20.5,2.1691,1,3,0,33.37368591389982,72.3908621158401,7376.747147215305
36.5,0.3615,1,2,0,33.24840616559376,12.019298828862143,7388.7664460441665
34.5,1.4461,1,7,0,33.14228515228965,47.92705855872607,7436.693504602893
29.5,1.4461,1,1,0,32.750751716745285,47.36086205758535,7484.054366660478
29.5,0.3615,1,4,0,32.750751716745285,11.83939674560342,7495.893763406081
35.5,0.3615,1,2,0,32.12531033969264,11.61329968779889,7507.50706309388
33.5,0.3615,1,7,0,31.694464868326342,11.457549049899972,7518.96461214378
19.5,0.723,1,3,0,31.676848482415338,22.902361452786288,7541.866973596566
28.5,2.1691,1,1,0,31.528326665719618,68.38809337061242,7610.255066967178
28.5,0.3615,1,4,0,31.528326665719618,11.39749008965764,7621.652557056836
34.5,0.3615,1,2,0,31.05194766408362,11.225279080566228,7632.877836137402
27.5,2.1691,1,1,0,30.342687083973836,65.81632255384764,7698.694158691249
32.5,0.723,1,7,0,30.297448357554646,21.90505516251201,7720.599213853761
33.5,1.0845,1,2,0,30.02662462453099,32.56387440530386,7753.163088259065
18.5,2.1691,1,3,0,30.00972669180686,65.09409816719825,7818.257186426264
26.5,1.8076,1,1,0,29.19333616162832,52.769874445759356,7871.027060872023
26.5,0.3615,1,4,0,29.19333616162832,10.553391022428638,7881.5804518944515
32.5,0.723,1,2,0,29.04765518548434,21.001454699105178,7902.581906593557
31.5,1.0845,1,7,0,28.950441212577473,31.396753495040272,7933.978660088597
17.5,2.8921,1,3,0,28.372697368748035,82.0566780601562,8016.035338148754
31.5,0.723,1,2,0,28.113366593477025,20.32596404708389,8036.361302195838
25.5,2.8921,1,1,0,28.079736291668535,81.20940532913457,8117.570707524973
30.5,0.723,1,7,0,27.652571384459854,19.992809110964473,8137.563516635937
30.5,1.0845,1,2,0,27.222104537105785,29.522372370491226,8167.085889006428
24.5,2.5306,1,1,0,27.001313130802057,68.32952300880768,8235.415412015236
24.5,1.0845,1,4,0,27.001313130802057,29.282924090354832,8264.698336105592
16.5,2.1691,1,3,0,26.766081981942552,58.058308427031584,8322.756644532623
29.5,0.3615,1,2,0,26.37223769655884,9.533563927306021,8332.290208459928
23.5,2.1691,1,1,0,25.95745953822596,56.304325484365926,8388.594533944293
23.5,0.3615,1,4,0,25.95745953822596,9.383621623068684,8397.978155567362
28.5,0.3615,1,6,0,25.200421074371363,9.109952218385247,8407.088107785747
15.5,2.5306,1,3,0,25.190147863650992,63.74618818375521,8470.834295969502
22.5,3.6151,1,1,0,24.94753937783982,90.18784960482874,8561.02214557433
22.5,0.3615,1,4,0,24.94753937783982,9.018535485089094,8570.04068105942
27.5,1.4461,1,2,0,24.79030264598424,35.84925665635781,8605.889937715778
26.5,0.3615,1,2,0,24.05511985934053,8.695925829151602,8614.58586354493
27.5,1.8076,1,7,0,24.044087809039695,43.46209312362016,8658.04795666855
21.5,1.8076,1,1,0,23.970891171912427,43.32978288234891,8701.377739550899
21.5,0.3615,1,4,0,23.970891171912427,8.665477158646341,8710.043216709544
14.5,2.1691,1,3,0,23.645109580528796,51.28860719112501,8761.33182390067
25.5,0.723,1,2,0,23.35510853264895,16.88574346910519,8778.217567369775
20.5,1.8076,1,1,0,23.02683159654731,41.62330079391892,8819.840868163694
20.5,0.723,1,4,0,23.02683159654731,16.648399244303704,8836.489267407998
26.5,1.0845,1,7,0,22.932802553575808,24.870624369352964,8861.35989177735
24.5,1.4461,1,2,0,22.688801674233275,32.81027610110874,8894.17016787846
24.5,0.723,1,5,0,22.688801674233275,16.404003610470657,8910.57417148893
13.5,1.8076,1,3,0,22.131130438940428,40.00423138142872,8950.578402870358
19.5,1.4461,1,1,0,22.114658811479234,31.98000810728012,8982.55841097764
19.5,0.723,1,4,0,22.114658811479234,15.988898320699485,8998.54730929834
25.5,0.723,1,7,0,21.865433293148055,15.808708270946044,9014.356017569286
22.5,0.3615,1,2,0,21.451632052745072,7.754764987067343,9022.110782556352
18.5,1.4461,1,1,0,21.233655618760814,30.70598939029001,9052.816771946642
18.5,0.3615,1,4,0,21.233655618760814,7.675966506182034,9060.492738452824
21.5,0.723,1,2,0,20.878037482997478,15.094821100207175,9075.58755955303
24.5,0.723,1,6,0,20.840818910942208,15.067912072611216,9090.655471625641
24.5,1.8076,1,7,0,20.840818910942208,37.67186426341914,9128.32733588906
12.5,2.1691,1,3,0,20.648324109865555,44.78827982670937,9173.11561571577
17.5,3.6151,1,1,0,20.38309244675955,73.68691750428046,9246.80253322005
17.5,1.4461,1,4,0,20.38309244675955,29.475989987258988,9276.27852320731
20.5,0.3615,1,2,0,20.3326853842013,7.3502657663887705,9283.628788973698
23.5,0.3615,1,7,0,19.857775791555202,7.178585948647205,9290.807374922346
19.5,0.3615,1,2,0,19.814315851153648,7.162875180192043,9297.970250102539
16.5,1.4461,1,1,0,19.56223015757776,28.288941030873197,9326.259191133411
16.5,1.0845,1,4,0,19.56223015757776,21.21523860589308,9347.474429739304
18.5,0.3615,1,2,0,19.32171190671196,6.984798854276374,9354.459228593581
11.5,2.8921,1,3,0,19.19675635859897,55.518939064704085,9409.978167658286
22.5,0.723,1,7,0,18.91510396320003,13.675620165393621,9423.65378782368
17.5,0.3615,1,5,0,18.853699451117265,6.815612351578891,9430.469400175258
15.5,1.0845,1,1,0,18.770322677530704,20.35641494378205,9450.82581511904
15.5,0.723,1,4,0,18.770322677530704,13.570943295854699,9464.396758414894
21.5,0.3615,1,6,0,18.011592778712917,6.511190789504719,9470.907949204398
21.5,0.723,1,7,0,18.011592778712917,13.022381579009439,9483.930330783407
14.5,1.4461,1,1,0,18.006619451675355,26.03937238906773,9509.969703172475
14.5,0.723,1,4,0,18.006619451675355,13.018785863561282,9522.988489036037
10.5,1.0845,1,3,0,17.776446864654847,19.27855662471818,9542.267045660756
13.5,3.2536,1,1,0,17.27036772457654,56.190868428682236,9598.457914089438
13.5,1.4461,1,4,0,17.27036772457654,24.974678766510134,9623.432592855948
13.5,0.723,1,2,0,17.205565654077805,12.439623967898253,9635.872216823847
20.5,1.0845,1,6,0,17.14602614002556,18.59486534885772,9654.467082172705
20.5,0.723,1,7,0,17.14602614002556,12.396576899238479,9666.863659071943
12.5,0.3615,1,2,0,16.844374851052816,6.089241508655593,9672.9529005806
12.5,2.5306,1,1,0,16.560814650536518,41.90879755464771,9714.861698135248
12.5,1.0845,1,4,0,16.560814650536518,17.960203488506853,9732.821901623754
9.5,3.2536,1,3,0,16.38737111760575,53.31795066824207,9786.139852291997
19.5,0.723,1,6,0,16.31718727476483,11.797326399654972,9797.937178691653
19.5,1.8076,1,7,0,16.31718727476483,29.494947717864907,9827.432126409518
11.5,4.6997,1,1,0,15.877209237404918,74.61812025303189,9902.05024666255
11.5,2.8921,1,4,0,15.877209237404918,45.918476835498765,9947.968723498048
9.5,0.3615,1,2,0,15.867830419516288,5.736220696655138,9953.704944194704
8.5,0.3615,1,2,0,15.575154845815433,5.630418476762279,9959.335362671465
18.5,0.723,1,6,0,15.523863077005524,11.223753004674993,9970.55911567614
18.5,1.8076,1,7,0,15.523863077005524,28.060934897995185,9998.620050574136
7.5,0.09020709281604335,1,2,0,15.29757120848393,1.3799494258637424,10000
7.5,0,1,2,0,15.29757120848393,0,10000
7.5,0.6327929071839566,2,2,0,15.29757120848393,9.68019455787014,10009.68019455787
10.5,2.1691,2,1,0,15.2188041288373,33.011108035860985,10042.69130259373
10.5,1.8076,2,4,0,15.2188041288373,27.509510343286305,10070.200812937017
8.5,3.2536,2,3,0,15.029462375006169,48.89985878332007,10119.100671720336
5.5,2.1691,2,2,0,14.78473521180904,32.069569147934985,10151.17024086827
17.5,2.1691,2,6,0,14.76484802696829,32.02643185529691,10183.196672723567
17.5,2.1691,2,7,0,14.76484802696829,32.02643185529691,10215.223104578863
9.5,1.4461,2,1,0,14.584857230491897,21.091162041014332,10236.314266619878
9.5,2.5306,2,4,0,14.584857230491897,36.9084397074828,10273.22270632736
16.5,1.0845,2,6,0,14.038947706670793,15.225238787884475,10288.447945115246
16.5,0.3615,2,7,0,14.038947706670793,5.075079595961491,10293.523024711207
8.5,3.2536,2,1,0,13.974633186154536,45.4678665344724,10338.99089124568
8.5,2.5306,2,4,0,13.974633186154536,35.36420674088267,10374.355097986561
7.5,2.8921,2,3,0,13.702613669056724,39.62932899227896,10413.984426978841
7.5,2.5306,2,1,0,13.387404710172373,33.87816635956221,10447.862593338403
7.5,6.5072,2,4,0,13.387404710172373,87.11451993003367,10534.977113268436
15.5,1.8076,2,6,0,13.344981930253928,24.122389337127,10559.099502605563
15.5,1.4461,2,7,0,13.344981930253928,19.298178369340203,10578.397680974902
6.5,6.1457,2,1,0,12.82245378286656,78.80295421336302,10657.200635188265
6.5,6.1457,2,4,0,12.82245378286656,78.80295421336302,10736.003589401627
14.5,2.1691,2,6,0,12.681787508965483,27.508065285697025,10763.511654687325
14.5,0.723,2,7,0,12.681787508965483,9.168932368982045,10772.680587056308
6.5,3.6151,2,3,0,12.4066798492454,44.85138832300704,10817.531975379314
5.5,5.4227,2,1,0,12.27907271579335,66.5857276159326,10884.117702995247
5.5,6.8687,2,4,0,12.27907271579335,84.34126676296977,10968.458969758216
13.5,2.1691,2,6,0,12.048220671640722,26.13379545885589,10994.592765217072
13.5,3.2536,2,7,0,12.048220671640722,39.20009077725025,11033.792855994323
12.5,1.4461,2,6,0,11.443159162021578,16.547952464199405,11050.340808458523
12.5,1.0845,2,7,0,11.443159162021578,12.410106111212402,11062.750914569735
5.5,5.0612,2,3,0,11.14147964884505,56.389256798734564,11119.14017136847
11.5,2.8921,2,6,0,10.86550403444964,31.424124218031803,11150.564295586502
11.5,2.8921,2,7,0,10.86550403444964,31.424124218031803,11181.988419804535
10.5,1.4461,2,6,0,10.314181169397255,14.91533738906537,11196.9037571936
10.5,2.5306,2,7,0,10.314181169397255,26.101066867276696,11223.004824060878
9.5,4.3382,2,6,0,9.788142530006757,42.46291992367531,11265.467743984553
9.5,3.6151,2,7,0,9.788142530006757,35.38511406022743,11300.85285804478
8.5,3.6151,2,6,0,9.286367180328334,33.57114599360496,11334.424004038385
8.5,2.1691,2,7,0,9.286367180328334,20.143059050850187,11354.567063089235
7.5,6.8687,2,6,0,8.807862085316783,60.49856230541538,11415.06562539465
7.5,3.6151,2,7,0,8.807862085316783,31.841302224628702,11446.90692761928
6.5,7.5918,2,6,0,8.351662711897365,63.40415297618242,11510.311080595462
6.5,3.9766,2,7,0,8.351662711897365,33.21122194013106,11543.522302535594
5.5,10.8454,2,6,0,7.916833449569739,85.86122549396364,11629.383528029557
5.5,4.6997,2,7,0,7.916833449569739,37.2067421629429,11666.5902701925
110.15604029478163,0.31721150308264917,1,5,5,216.94161154801873,68.81637468031923,68.81637468031923
105.99595126848702,0.3372355054921067,1,2,5,209.81338623293354,70.75652336527396,139.5728980455932
96.99595126848702,0.3372355054921067,1,2,5,190.31584302970617,64.1812595272794,203.7541575728726
94.15604029478163,0.31721150308264917,1,5,5,182.99312092986744,58.04752294394824,261.80168051682085
93.99595126848702,0.3372355054921067,1,2,5,182.564335224687,61.56717587432774,323.3688563911486
88.99595126848702,0.3372355054921067,1,2,5,168.37786195567915,56.782993390303616,380.1518497814522
87.99595126848702,0.3372355054921067,1,2,5,165.37141384884902,55.76911234326097,435.9209621247132
87.15604029478163,0.31721150308264917,1,5,5,162.8080215292589,51.64457722320852,487.5655393479217
86.15604029478163,0.31721150308264917,1,5,5,159.71360123299516,50.66299150986124,538.228530857783
85.99595126848702,0.3372355054921067,1,2,5,159.21416643579704,53.69266989948042,591.9212007572634
84.15604029478163,0.31721150308264917,1,5,5,153.401158352135,48.66061201550023,640.5818127727636
83.15604029478163,0.31721150308264917,1,5,5,150.19139502479652,47.64243816589562,688.2242509386592
82.99595126848702,0.3372355054921067,1,2,5,149.67465787525822,50.47560890792083,738.69985984658
81.99595126848702,0.3372355054921067,1,2,5,146.43069628386277,49.38162988084961,788.0814897274296
83.04266037858568,0.3219610744512407,1,6,5,144.21643440741363,46.43207817533777,834.5135679027674
80.15604029478163,0.31721150308264917,1,5,5,140.40163625393853,44.53701407137521,879.0505819741426
81.04266037858568,0.3219610744512407,1,6,5,139.88142770507136,45.036374759698326,924.0869567338409
79.99595126848702,1.3490353097984384,1,2,5,139.87411837001648,188.69512460807863,1112.7820813419196
79.15604029478163,0.31721150308264917,1,5,5,137.10074034531726,43.48993191868209,1156.2720132606016
78.99595126848702,0.6744710109842134,1,2,5,136.5711877667925,92.113307084383365,1248.385320344985
76.99595126848702,1.0117065164763202,1,2,5,129.9409722272313,131.46212835955845,1379.8474487045435
79.34947019990317,0.3266006840188991,1,1,5,129.785283036323,42.38796221524951,1422.235410919793
76.15604029478163,0.31721150308264917,1,5,5,127.15462734359758,40.33491046357671,1462.5703213833697
65.13793796971615,0.35486155657790885,1,3,5,123.98798068769447,43.99856782378696,1506.5688892071566
74.99595126848702,0.3372355054921067,1,2,5,123.31207534067936,41.58521006079474,1548.1540992679513
74.15604029478163,0.31721150308264917,1,5,5,120.53837655564243,38.236159606357695,1586.390258874309
63.137937969716155,0.35486155657790885,1,3,5,120.11530962621508,42.62430574279616,1629.0145646171052
73.99595126848702,0.3372355054921067,1,2,5,120.01078549937223,40.47189791238558,1669.4864625294908
73.15604029478163,0.31721150308264917,1,5,5,117.24972018702164,37.19295997654517,1706.679422506036
72.99595126848702,0.3372355054921067,1,2,5,116.72493169229325,39.363791342782136,1746.0432138488181
72.15604029478163,0.31721150308264917,1,5,5,113.98061307574073,36.15596159603758,1782.1991754448557
71.99595126848702,0.3372355054921067,1,2,5,113.4594022246738,38.26253886207012,1820.4617143069258
71.15604029478163,0.31721150308264917,1,5,5,110.7358428375396,35.12668315161994,1855.5883974585458
70.99595126848702,1.3490353097984384,1,2,5,110.21896330216654,148.68927330400095,2004.2776707625467
70.15604029478163,0.31721150308264917,1,5,5,107.52005214456109,34.10659735230104,2038.3842681148476
69.99595126848702,0.3372355054921067,1,2,5,107.00823197242471,36.08697520103726,2074.4712433158847
68.34947019990317,0.3266006840188991,1,1,5,106.00683223473335,34.621903918540596,2109.0931472344255
56.137937969716155,0.35486155657790885,1,3,5,105.91567103990084,37.58539989121296,2146.6785471256385
66.69698550942631,0.34360931038280845,1,7,5,104.41243974936128,35.877086417664565,2182.555633543303
68.99595126848702,1.3490353097984384,1,2,5,103.83165092766662,140.07256337608806,2322.628196919391
66.34947019990317,0.3266006840188991,1,1,5,101.52060220873412,33.15669812338312,2355.784895042774
67.99595126848702,0.6744710109842134,1,2,5,100.69346544442521,67.91482343780542,2423.6997184805796
53.137937969716155,0.35486155657790885,1,3,5,99.5944326363661,35.342235391834556,2459.041953872414
67.15604029478163,0.31721150308264917,1,5,5,98.0902889993335,31.115368011290027,2490.1573218837043
66.99595126848702,0.6744710109842134,1,2,5,97.59770269256596,65.82682120479164,2555.984143088496
52.137937969716155,0.7097231131558177,1,3,5,97.46570174076885,69.17366126537488,2625.1578043538707
64.34947019990317,0.3266006840188991,1,1,5,97.02745362406293,31.689232722230962,2656.8470370761015
63.69698550942631,0.34360931038280845,1,7,5,96.5032213246368,33.159405329077984,2690.0064424051793
51.137937969716155,0.35486155657790885,1,3,5,95.32853765228134,33.82843325758435,2723.834875662764
