dbh,n,cl,sp,time,ca_ind,ca_cohort,cumca
14.04437397911675,7.3810983808569794,2,4,25,17.667804918381172,130.40780627636025,11346.4199792929
20.768926980841805,1.3867704479707013,2,6,25,17.37513936535721,24.095329801249783,11370.51530909415
13.580199004534501,6.555673600612413,2,1,25,17.32841964743064,113.5994632229945,11484.114772317143
13.540000000000001,0.05029049303629082,2,5,25,17.22040947874858,0.8660228829730818,11484.980795200116
20.563619433947224,1.2082966064085257,2,7,25,17.199986186651863,20.782684939604962,11505.76348013972
9.71416550647896,0.5894132765807608,2,3,25,16.682237647920005,9.832732352759454,11515.596212492479
12.580199004534501,6.555673600612413,2,1,25,16.616753103656336,108.93400964953422,11624.530222142013
19.768926980841805,1.1556243844559146,2,6,25,16.53654288873886,19.110032196827678,11643.640254338841
19.563619433947224,2.0137969107494635,2,7,25,16.368846914438503,32.96353334882715,11676.603787687669
11.8354991832934,9.003371449438454,2,4,25,16.103712231666105,144.98770293655542,11821.591490624225
11.580199004534501,9.07709985850179,2,1,25,15.931094338171189,144.60813416279234,11966.199624787017
18.768926980841805,3.2357270898529573,2,6,25,15.733786726360671,50.910239936454104,12017.109864723472
18.563619433947224,1.6110006086818742,2,7,25,15.573299300167744,25.08859465175524,12042.198459375228
8.055578849206078,0.24358606208633754,2,2,25,15.449972655276607,3.763397998440425,12045.961857373668
7.291684136904559,0.30809379749291593,2,2,25,15.241575955336629,4.69583501585638,12050.657692389525
8.535624129859219,0.5977348328610723,2,3,25,15.077302409884002,9.012228835967857,12059.669921225492
6.527789424603039,0.38968480889502394,2,2,25,15.04146282256837,5.861429565514163,12065.531350791005
10.12662438747005,9.012380225432715,2,4,25,14.979282161681251,134.9989863451131,12200.530337136119
17.768926980841805,2.7734879293823935,2,6,25,14.96566295625078,41.50708556436677,12242.037422700485
5.76389471230152,0.49288317882168,2,2,25,14.849317569079634,7.318978846780592,12249.356401547266
9.864159203627601,13.868665806854109,2,1,25,14.812929795314677,205.43557295161108,12454.791974498878
17.563619433947224,2.4165932128170513,2,7,25,14.812137232542456,35.79491030347684,12490.586884802355
5,0.623411081007285,2,2,25,14.664835454292188,9.142220923354254,12499.72910572571
16.768926980841805,4.622497537823659,2,6,25,14.230973851463999,65.78264158922521,12565.511747314935
16.563619433947224,0.8055003043409371,2,7,25,14.084165490081126,11.34479958864847,12576.856546903584
8.6481194027207,15.47655927756558,2,1,25,14.063550954058886,217.65537999355632,12794.51192689714
8.4177495916467,9.021398015610758,2,4,25,13.925475330629844,125.62725551418065,12920.13918241132
15.768926980841805,6.240361082750137,2,6,25,13.52853511211271,84.42294402024692,13004.562126431567
7.35708275323948,0.6061738759739305,2,3,25,13.515512811755737,8.19275078687729,13012.754877218444
15.563619433947224,1.2082966064085257,2,7,25,13.388202895374215,16.17692012438946,13028.931797342833
7.4320796018138005,17.27086732118275,2,1,25,13.348335886027225,230.53733804615857,13259.469135388992
6.70887479582335,9.03042482899218,2,4,25,12.938652225349896,116.84152630949463,13376.310661698486
14.768926980841805,4.391351474308872,2,6,25,12.857178726581315,56.46039075642553,13432.771052454911
14.563619433947224,2.4165932128170513,2,7,25,12.723085102697075,30.746521105271487,13463.517573560182
6.2160398009069,19.27320231043093,2,1,25,12.665992840842739,244.11424248403188,13707.631816044215
13.768926980841805,8.320463788147178,2,6,25,12.215755482569964,101.64075113758373,13809.272567181799
13.563619433947224,2.4165932128170513,2,7,25,12.087667039775578,29.21097412711404,13838.483541308913
5,21.50768229475125,2,1,25,12.015252786409222,258.42023962121425,14096.903780930128
5,9.0394606746056,2,4,25,12.015252786409222,108.61140505819152,14205.515185988319
6.17854137661974,0.6147320646422179,2,3,25,11.996628156788582,7.374711995567609,14212.889897983887
12.768926980841801,6.471507146264924,2,6,25,11.60313714920656,75.08978498018227,14287.979682964069
12.563619433947224,2.0137969107494635,2,7,25,11.480825025023808,23.12004996824808,14311.099732932316
11.768926980841801,7.627131530720839,2,6,25,11.01821835173789,84.03740060290706,14395.137133535223
11.563619433947224,3.222093517157989,2,7,25,10.901458581785059,35.125519023935965,14430.262652559159
5,0.623411081007285,2,3,25,10.520338646074585,6.558495687912075,14436.82114824707
10.563619433947224,4.833094125839862,2,7,25,10.348491971051931,50.01523575659206,14486.836384003662
10.01514158467344,5.436807140164469,2,6,25,10.056033029839444,54.67271217836083,14541.509096182022
9.05089554715778,14.032864945781652,2,7,25,9.559851491910083,134.15210488770342,14675.661201069726
8.76135618850508,6.173672332609753,2,6,25,9.415223319369769,58.1265037121353,14733.787704781862
8.038171660368334,14.259562430580125,2,7,25,9.062547214399777,129.22795778381362,14863.015662565676
7.50757079233672,7.010406859728732,2,6,25,8.811399752393067,61.77149726798841,14924.787159833664
7.02544777357889,14.489922157537453,2,7,25,8.5886486785995,124.44885079134366,15049.236010625007
6.25378539616836,7.960546282856674,2,6,25,8.242653761804453,65.61602676440702,15114.852037389413
6.012723886789445,14.724003289275762,2,7,25,8.13716808538688,119.81168965462619,15234.663727044039
5,9.0394606746056,2,6,25,7.707148206789541,69.66846312863113,15304.33219017267
5,14.9618659441748,2,7,25,7.707148206789541,115.31331828187231,15419.645508454543
131.36276013176666,0.23951112309507255,1,5,30,238.70789672156724,57.173196435445156,57.173196435445156
117.36276013176666,0.23951112309507255,1,5,30,226.76524482327346,54.312798466551314,111.48599490199646
115.36276013176666,0.23951112309507255,1,5,30,224.33545485256892,53.730836741782724,165.2168316437792
114.36276013176666,0.23951112309507255,1,5,30,223.0385636184751,53.420216865772765,218.63704850955196
112.36276013176666,0.23951112309507255,1,5,30,220.27257738352253,52.75773239617376,271.3947809057257
110.36276013176666,0.23951112309507255,1,5,30,217.26649195025718,52.037741497932636,323.43252240365837
102.79869558492413,0.34295323715313364,1,2,30,203.5384956821556,69.80418597947438,393.23670838313274
99.79869558492413,0.34295323715313364,1,2,30,196.99863250163574,67.5613187311765,460.7980271143092
93.79869558492413,0.34295323715313364,1,2,30,182.03371200881807,62.429050804425415,523.2270779187346
92.79869558492413,0.34295323715313364,1,2,30,179.3052944901511,61.49333118409326,584.7204091028278
91.79869558492413,0.34295323715313364,1,2,30,176.5142196762032,60.53612304151324,645.2565321443411
90.79869558492413,0.34295323715313364,1,2,30,173.66272796327306,59.558194727848516,704.8147268721897
89.79869558492413,0.6858278874049949,1,2,30,170.75334679757174,117.10740710151107,821.9221339737007
88.79869558492413,0.6858278874049949,1,2,30,167.78888813756308,115.0742986814179,936.9964326551186
87.79869558492413,0.34295323715313364,1,2,30,164.77244323712452,56.50924280180281,993.5056754569214
86.36276013176666,0.23951112309507255,1,5,30,160.35689575443342,38.40726019818382,1031.9129356551052
84.79869558492413,0.6858278874049949,1,2,30,155.4461058431254,106.60927437572393,1138.5222100308292
84.36276013176666,0.47896736279805174,1,5,30,154.06054715772694,73.78997398336136,1212.3121840141905
83.79869558492413,0.6858278874049949,1,2,30,152.25787627270194,104.42269762487827,1316.7348816390688
82.79869558492413,0.6858278874049949,1,2,30,149.03692906157994,102.21368220363146,1418.9485638427002
89.47733482766262,0.29741224985816156,1,1,30,148.87954403774108,44.27860015012182,1463.227163992822
78.22591658838368,0.40972778952092315,1,3,30,146.68220016543637,60.09977363584983,1523.3269376286717
81.79869558492413,0.6858278874049949,1,2,30,145.78776658431133,99.98531596601075,1623.3122535946825
81.36276013176666,0.23951112309507255,1,5,30,144.36369160472273,34.57670991039784,1657.8889635050803
80.79869558492413,0.6858278874049949,1,2,30,142.5150575509131,97.740800843544,1755.6297643486243
79.79869558492413,1.0287811245581282,1,2,30,139.22361116824436,143.23062326271,1898.8603876113343
78.79869558492413,0.34295323715313364,1,2,30,135.91834953955166,46.61363796310037,1945.4740255744348
78.36276013176666,0.47896736279805174,1,5,30,134.4744147556609,64.40885579933031,2009.882881373765
70.22591658838367,0.40972778952092315,1,3,30,133.38807018631138,54.65279914589912,2064.5356805196643
77.79869558492413,1.3716557748099898,1,2,30,132.60427862929794,181.88742454638944,2246.4231050660537
77.3448816968484,0.2983172922711666,1,7,30,131.38612100402787,39.19475185993344,2285.6178569259873
76.79869558492413,0.34295323715313364,1,2,30,129.2864581514242,44.33920934309407,2329.957066269081
66.22591658838365,0.40972778952092315,1,3,30,126.05443939793794,51.64800681381628,2381.6050730828974
75.79869558492413,1.3716557748099898,1,2,30,125.9699707627846,172.78743784941906,2554.3925109323163
75.36276013176666,0.47896736279805174,1,5,30,124.52590425686833,59.64384396195491,2614.0363548942714
74.79869558492413,1.0287811245581282,1,2,30,122.65989095885415,126.19018055882735,2740.2265354530987
64.22591658838364,0.40972778952092315,1,3,30,122.23357924895568,50.08249423090519,2790.3090296840037
74.36276013176666,0.23951112309507255,1,5,30,121.2201971493181,29.03358556103929,2819.342615245043
74.47733482766262,0.29741224985816156,1,1,30,119.52329342566343,35.54769160818377,2854.890306853227
73.79869558492413,0.6858278874049949,1,2,30,119.36125407542389,81.8612767205588,2936.7515835737854
72.3448816968484,0.2983172922711666,1,7,30,119.0697496591234,35.52056530971536,2972.272148883501
73.47733482766262,0.29741224985816156,1,1,30,117.3541451159136,34.90256032910504,3007.174709212606
72.79869558492413,1.0287811245581282,1,2,30,116.07902579764033,119.41991069770839,3126.5946199103146
72.4773348276626,0.5947563484216719,1,1,30,115.16788730977474,68.49683211180023,3195.091452022115
72.36276013176666,0.23951112309507255,1,5,30,114.65456283306943,27.461043112123022,3222.552495134238
60.22591658838364,0.40972778952092315,1,3,30,114.31933389777399,46.83980797743928,3269.3923031116774
70.3448816968484,0.2983172922711666,1,7,30,113.94262389393762,33.9910550343114,3303.383358145989
71.4773348276626,0.5947563484216719,1,1,30,112.9665399105297,67.18756677101771,3370.570924917007
71.79869558492413,1.3716557748099898,1,2,30,112.81807256649931,154.74756073877126,3525.318485655778
70.79869558492413,2.4004368993681173,1,2,30,109.58313325314718,263.04739660922786,3788.365882265006
69.47733482766259,0.29741224985816156,1,1,30,108.52694088958968,32.27724166019658,3820.6431239252024
69.79869558492413,1.0287811245581282,1,2,30,106.37879244373288,109.44049371939921,3930.0836176446014
68.79869558492413,0.6858278874049949,1,2,30,103.20945564301091,70.7839229238657,4000.867540568467
65.3448816968484,0.5965662258594114,1,7,30,100.84903945562526,60.16313084958924,4061.0306714180565
67.79869558492413,1.0287811245581282,1,2,30,100.07932666453014,102.95972223095559,4163.990393649012
53.22591658838364,0.40972778952092315,1,3,30,99.78126335072925,40.8831564682994,4204.873550117311
64.3448816968484,0.2983172922711666,1,7,30,98.21129708945269,29.29812821816463,4234.171678335476
64.47733482766257,0.5947563484216719,1,1,30,97.31456934052686,57.87845790919934,4292.050136244675
66.79869558492413,1.0287811245581282,1,2,30,96.99238743033945,99.78393741416228,4391.834073658837
66.36276013176666,0.23951112309507255,1,5,30,95.66115909270712,22.911911650870696,4414.745985309708
63.344881696848404,0.5965662258594114,1,7,30,95.57568254529801,57.01722421998566,4471.763209529694
65.79869558492413,1.0287811245581282,1,2,30,93.95238035507366,96.65643551660567,4568.4196450463
62.477334827662574,0.5947563484216719,1,1,30,92.83129435484332,55.21200164974398,4623.631646696043
49.22591658838364,0.8193616909140916,1,3,30,91.22412066437892,74.74554975971664,4698.37719645576
64.79869558492413,1.3716557748099898,1,2,30,90.96279343947326,124.76964091410174,4823.146837369862
61.477334827662574,0.8921685982798335,1,1,30,90.59899867193974,80.82958165070097,4903.976419020562
61.344881696848404,0.2983172922711666,1,7,30,90.32535903704267,26.94561653135152,4930.922035551914
60.477334827662574,0.5947563484216719,1,1,30,88.375873867457,52.562112029982984,4983.484147581897
60.344881696848404,0.2983172922711666,1,7,30,87.71781193463791,26.1677401402926,5009.651887722189
63.36276013176666,0.23951112309507255,1,5,30,86.7645133305197,20.781066032590168,5030.432953754779
62.79869558492413,0.34295323715313364,1,2,30,85.14749009801263,29.20160736457782,5059.634561119357
59.344881696848404,0.2983172922711666,1,7,30,85.12667763043744,25.394759970752585,5085.02932109011
58.344881696848404,0.2983172922711666,1,7,30,82.55535194073221,24.627689053452432,5109.657010143563
61.79869558492413,1.3716557748099898,1,2,30,82.32738253422225,112.92482967805705,5222.58183982162
57.477334827662574,0.8921685982798335,1,1,30,81.78293262848273,72.9641643663675,5295.546004187987
44.22591658838364,0.40972778952092315,1,3,30,80.44732350138382,32.9615040310966,5328.507508219083
57.344881696848404,0.2983172922711666,1,7,30,80.00712461487777,23.86750877751214,5352.375016996595
60.79869558492413,0.34295323715313364,1,2,30,79.56890253214948,27.288412700122837,5379.663429696718
60.36276013176666,0.23951112309507255,1,5,30,78.38621332663377,18.774369989031996,5398.437799685749
56.344881696848404,0.2983172922711666,1,7,30,77.4851632766799,23.115164099888382,5421.552963785638
55.30573940053576,0.39282926374729704,1,4,30,77.10570455220665,30.289377149959947,5451.842340935598
59.79869558492413,0.34295323715313364,1,2,30,76.8741398178037,26.364235103878386,5478.206576039476
54.477334827662574,2.9738498934030106,1,1,30,75.34733604147239,224.0716672551335,5702.27824329461
58.79869558492413,0.6858278874049949,1,2,30,74.24489806984951,50.91922159384407,5753.197464888453
53.477334827662574,0.5947563484216719,1,1,30,73.24596815376934,43.56350455574592,5796.760969444199
54.344881696848404,0.2983172922711666,1,7,30,72.53201164190747,21.63755331599457,5818.398522760193
57.79869558492413,1.7146090119631234,1,2,30,71.6826985344634,122.90780090902672,5941.30632366922
52.477334827662574,1.1895126968433438,1,1,30,71.16942232839398,84.65693148663081,6025.963255155851
53.344881696848404,1.1931324517188229,1,7,30,70.10642106256293,83.64624604360783,6109.6095011994585
39.22591658838364,0.40972778952092315,1,3,30,69.75824187590624,28.581890244680956,6138.191391444139
56.79869558492413,0.34295323715313364,1,2,30,69.18878576140847,23.728518051569676,6161.919909495709
51.477334827662574,2.081681295123177,1,1,30,69.11931146629915,143.88437781118787,6305.804287306897
51.30573940053576,0.39282926374729704,1,4,30,68.77029107909017,27.014982812286302,6332.819270119184
38.22591658838364,0.8193616909140916,1,3,30,67.647340309756,55.42763914204267,6388.246909261226
50.477334827662574,1.4869249467015053,1,1,30,67.09715522566499,99.76843395774455,6488.015343218971
55.79869558492413,0.6858278874049949,1,2,30,66.7641352516911,45.78870583408865,6533.804049053059
49.477334827662574,1.1895126968433438,1,1,30,65.1043766997335,77.44248270440497,6611.246531757464
54.79869558492413,0.34295323715313364,1,2,30,64.40946279485102,22.08943376878848,6633.335965526253
54.36276013176666,0.23951112309507255,1,5,30,63.4050071349492,15.18620446874277,6648.522169994996
48.477334827662574,0.8921685982798335,1,1,30,63.142299758722075,56.333577067904145,6704.8557470629
48.30573940053576,0.39282926374729704,1,4,30,62.80879296148084,24.67313189591493,6729.528878958815
47.477334827662574,1.1895126968433438,1,1,30,61.212147051123694,72.81262611835348,6802.341505077168
49.344881696848404,0.5965662258594114,1,7,30,60.80123219680697,36.27196161925087,6838.613466696419
52.79869558492413,1.3716557748099898,1,2,30,59.911682658577206,82.17820549722094,6920.79167219364
34.22591658838364,0.40972778952092315,1,3,30,59.34025118442377,24.313349947410295,6945.1050221410505
46.477334827662574,0.8921685982798335,1,1,30,59.31503865291389,52.91901489188433,6998.024037032935
52.36276013176666,0.23951112309507255,1,5,30,58.96884621710538,14.12369458507953,7012.147731618014
51.79869558492413,1.3716557748099898,1,2,30,57.76881110391261,79.23892335458919,7091.3866549726035
45.477334827662574,0.29741224985816156,1,1,30,57.451991346911626,17.086926005316617,7108.47358097792
47.344881696848404,0.5965662258594114,1,7,30,56.4154348273786,33.655543035186845,7142.129124013108
44.477334827662574,1.1895126968433438,1,1,30,55.623918508858246,66.16535731446636,7208.294481327574
46.344881696848404,0.8948835181305779,1,7,30,54.29500210804399,48.58770250335355,7256.882183830928
43.477334827662574,1.4869249467015053,1,1,30,53.83163057174127,80.04359441874152,7336.925778249669
43.30573940053576,0.39282926374729704,1,4,30,53.5277323389508,21.027259684772424,7357.9530379344415
31.22591658838364,0.40972778952092315,1,3,30,53.28931199629231,21.834112009331662,7379.787149943773
45.344881696848404,0.2983172922711666,1,7,30,52.22455656516077,15.579488304581137,7395.366638248354
42.477334827662574,0.29741224985816156,1,1,30,52.075836035540604,15.487991558574855,7410.85462980693
48.36276013176666,0.23951112309507255,1,5,30,50.94026291996614,12.20075958271937,7423.055389389649
41.477334827662574,0.5947563484216719,1,1,30,50.35714298593465,29.9502304792625,7453.005619868911
47.79869558492413,0.34295323715313364,1,2,30,49.89721075243753,17.1124099524606,7470.118029821371
29.22591658838364,0.40972778952092315,1,3,30,49.358385691757924,20.223502263805134,7490.341532085176
40.477334827662574,1.4869249467015053,1,1,30,48.676061082583054,72.37764953085903,7562.719181616036
43.344881696848404,1.4914497439899894,1,7,30,48.23750975224163,71.94382157069539,7634.663003186731
39.477334827662574,0.8921685982798335,1,1,30,47.0330039753918,41.96136922961514,7676.624372416346
45.79869558492413,0.6858278874049949,1,2,30,46.371597329833065,31.802934632314514,7708.427307048661
42.344881696848404,0.5965662258594114,1,7,30,46.32238731178054,27.634371771386803,7736.061678820048
38.477334827662574,1.1895126968433438,1,1,30,45.428292105646285,54.0375302555745,7790.099209075623
41.344881696848404,0.5965662258594114,1,7,30,44.46022137280284,26.523466465246933,7816.62267554087
44.36276013176666,0.23951112309507255,1,5,30,44.00281785935883,10.539164324842949,7827.161839865713
37.477334827662574,2.081681295123177,1,1,30,43.862155848036465,91.30702939263519,7918.468869258348
37.30573940053574,0.7855685116229748,1,4,30,43.59730338681897,34.24866873235866,7952.717537990707
43.79869558492413,0.34295323715313364,1,2,30,43.108530930833616,14.784210231645378,7967.501748222352
40.344881696848404,0.2983172922711666,1,7,30,42.65131667058654,12.723625300969445,7980.225373523322
36.477334827662574,1.1895126968433438,1,1,30,42.334738949352555,50.357709497803306,8030.583083021125
42.36276013176666,0.23951112309507255,1,5,30,40.92188770398571,9.801247283152058,8040.384330304278
39.344881696848404,0.5965662258594114,1,7,30,40.895817580717974,24.39706354756389,8064.781393851841
35.477334827662574,1.784337196559667,1,1,30,40.846102219952186,72.88321952553908,8137.66461337738
35.30573940053574,0.39282926374729704,1,4,30,40.59455698168066,15.946729931261311,8153.611343308641
41.79869558492413,0.34295323715313364,1,2,30,40.09755816963744,13.751587376213239,8167.362930684854
24.22591658838364,0.40972778952092315,1,3,30,39.949643719798985,16.36847921346167,8183.731409898316
41.362760131766656,0.23951112309507255,1,5,30,39.473592650895625,9.454364508413413,8193.18577440673
34.477334827662574,0.5947563484216719,1,1,30,39.39622743493392,23.431156370790987,8216.61693077752
38.344881696848404,0.2983172922711666,1,7,30,39.1937166424574,11.69216342282125,8228.309094200342
34.30573940053574,0.7855685116229748,1,4,30,39.151326219671866,30.756049066453176,8259.065143266795
33.477334827662574,2.676437643544849,1,1,30,37.985021403237994,101.66454117448295,8360.729684441278
33.305739400535735,0.7855685116229748,1,4,30,37.74674098803734,29.65265113659043,8390.382335577868
37.344881696848404,1.1931324517188229,1,7,30,37.54486354900243,44.79599509566993,8435.178330673538
39.798695584924126,0.34295323715313364,1,2,30,37.326928207790466,12.801390861844357,8447.979721535383
32.477334827662574,0.29741224985816156,1,1,30,36.61232016457304,10.888952512673004,8458.868674048055
22.225916588383644,0.8193616909140916,1,3,30,36.37089134363056,29.800915031369833,8488.669589079425
38.798695584924126,0.34295323715313364,1,2,30,36.02781122705705,12.355854487861228,8501.025443567287
36.344881696848404,0.2983172922711666,1,7,30,35.94897448091986,10.72420072707328,8511.74964429436
38.362760131766656,0.47896736279805174,1,5,30,35.4788817271915,16.9932264158969,8528.742870710255
31.477334827662574,1.4869249467015053,1,1,30,35.27789327607249,52.45557957926548,8581.198450289521
35.8961471092655,0.23804935697849547,1,6,30,35.249955842359704,8.391229321794087,8589.589679611316
31.305739400535735,0.39282926374729704,1,4,30,35.0527386752236,13.769741526114492,8603.35942113743
37.798695584924126,0.6858278874049949,1,2,30,34.78398061934396,23.85582394370095,8627.21524508113
35.344881696848404,1.1931324517188229,1,7,30,34.40564166610558,41.050487594039836,8668.26573267517
37.36276013176665,0.7184784858931242,1,5,30,34.25863138601962,24.614089606998043,8692.879822282168
30.477334827662574,1.784337196559667,1,1,30,33.981448152857645,60.63436193210769,8753.514184214275
30.305739400535735,1.5711370232459496,1,4,30,33.76277736853095,53.04594953130943,8806.560133745585
34.8961471092655,0.23804935697849547,1,6,30,33.730043616184,8.029415193689207,8814.589548939273
36.79869558492412,1.0287811245581282,1,2,30,33.59376796515586,34.56063438533787,8849.150183324611
36.36276013176665,1.4369569717862485,1,5,30,33.09126599200495,47.5507253724447,8896.700908697056
34.344881696848404,0.2983172922711666,1,7,30,32.91434305784914,9.818917697901824,8906.519826394957
20.225916588383647,0.40972778952092315,1,3,30,32.905678541979256,13.482370931691234,8920.002197326648
29.477334827662574,1.784337196559667,1,1,30,32.72263442916329,58.388213781380074,8978.390411108028
29.305739400535735,0.39282926374729704,1,4,30,32.51038184906772,12.771029365912762,8991.161440473941
35.79869558492412,0.34295323715313364,1,2,30,32.455488267809486,11.130714764830813,9002.292155238772
33.8961471092655,0.9520883310501054,1,6,30,32.261896765733546,30.716175448198044,9033.008330686971
28.477334827662574,2.081681295123177,1,1,30,31.501048309312488,65.57514304226738,9098.583473729239
33.344881696848404,0.2983172922711666,1,7,30,31.474452031629284,9.389373305794367,9107.972847035033
34.79869558492412,0.34295323715313364,1,2,30,31.367448071962116,10.757567857512228,9118.730414892545
28.305739400535735,0.39282926374729704,1,4,30,31.295139587809636,12.293646643148149,9131.024061535692
19.225916588383647,0.8193616909140916,1,3,30,31.21694497648041,25.577968821101145,9156.602030356793
32.8961471092655,0.23804935697849547,1,6,30,30.844844874923144,7.342595488576896,9163.94462584537
33.79869558492412,0.6858278874049949,1,2,30,30.32795285452468,20.799755835536946,9184.744381680906
27.477334827662574,0.8921685982798335,1,1,30,30.31623688055462,27.047194562843806,9211.79157624375
27.305739400535735,2.749534798616221,1,4,30,30.116589673012225,82.80661132159302,9294.598187565343
32.344881696848404,0.2983172922711666,1,7,30,30.085247010874774,8.97494942559337,9303.573136990937
33.36276013176664,0.23951112309507255,1,5,30,29.889564440638487,7.158883147999868,9310.732020138938
32.79869558492411,0.6858278874049949,1,2,30,29.335313708269112,20.11897622690499,9330.850996365842
26.477334827662574,0.5947563484216719,1,1,30,29.16770236255746,17.347676149004847,9348.198672514847
26.305739400535735,1.5711370232459496,1,4,30,28.97422704650169,45.52248083269295,9393.72115334754
31.344881696848404,1.1931324517188229,1,7,30,28.745920941837962,34.297691130250584,9428.01884447779
31.79869558492411,0.6858278874049949,1,2,30,28.387853343423366,19.469181486482867,9447.488025964274
30.8961471092655,0.23804935697849547,1,6,30,28.16090030534353,6.703684209622544,9454.191710173896
25.477334827662574,2.676437643544849,1,1,30,28.05490627112655,75.08720723016555,9529.278917404063
31.362760131766642,0.23951112309507255,1,5,30,27.988539496083483,6.703566528497751,9535.982483932561
30.79869558492411,0.6858278874049949,1,2,30,27.483911436491884,18.849232918115206,9554.831716850676
30.344881696848404,1.4914497439899894,1,7,30,27.455590547722185,40.94863349349423,9595.78035034417
24.880324296269798,1.2442187885365112,1,4,30,27.40735642793316,34.10074781175136,9629.881098155922
30.362760131766642,0.23951112309507255,1,5,30,27.103054525830085,6.4914830287885525,9636.37258118471
24.477334827662574,2.081681295123177,1,1,30,26.977273476474007,56.158085589398546,9692.53066677411
24.454909192003857,0.7650252263787177,1,4,30,26.953505357334485,20.620111537694797,9713.150778311805
29.8961471092655,0.9520883310501054,1,6,30,26.89225069458456,25.603798081988053,9738.754576393792
29.79869558492411,0.6858278874049949,1,2,30,26.62184935854114,18.25800670438229,9757.012583098174
16.398582424051046,1.2162201928955267,1,3,30,26.604852536680003,32.357358884118,9789.369941982291
29.362760131766642,0.7184784858931242,1,5,30,26.25874291105132,18.866341848188963,9808.23628383048
29.344881696848404,1.1931324517188229,1,7,30,26.213305302081114,31.275945222726058,9839.512229053205
28.79869558492411,0.34295323715313364,1,2,30,25.80005431734542,8.848212146860293,9848.360441200066
28.362760131766642,0.9579347255961035,1,5,30,25.454004277931283,24.383274603302148,9872.743715803368
22.604078983471975,1.0206535141984932,1,4,30,25.051088054668192,25.568481057492985,9898.312196860861
28.344881696848404,0.2983172922711666,1,7,30,25.01805607110263,7.463318745019557,9905.775515605881
27.79869558492411,0.34295323715313364,1,2,30,25.016942949197713,8.579641568102618,9914.355157173984
28.271668865180388,0.10153531699428778,1,6,30,24.932367890922986,2.5315158772230677,9916.886673051207
22.178663879206034,0.24226846469847735,1,4,30,24.630111479920654,5.967099293592718,9922.8537723448
14.847026314495979,0.19776574880334863,1,3,30,24.177766783475576,4.781534152326777,9927.635306497128
26.362760131766642,0.47896736279805174,1,5,30,23.957001483722692,11.47462182120767,9939.109928318336
27.344881696848404,0.8948835181305779,1,7,30,23.868783383565134,21.359780847781444,9960.469709166116
27.33495149905272,0.5328736572226792,1,6,30,23.857597752894332,12.713085367132376,9973.182794533248
14.571248259718445,0.2041194443806731,1,3,30,23.754164890141,4.848686939102473,9978.03148147235
20.753248774940097,0.9443597523108276,1,4,30,23.26287039858891,21.968518527650303,10000
20.753248774940097,5.561881525341289,2,4,30,23.26287039858891,129.38532909632042,10129.38532909632
26.022712377010166,0.20355738057236133,2,6,30,22.41795296584801,4.563339783522419,10133.948668879842
19.796238805441394,2.2594697891271216,2,1,30,22.381598082172477,50.57054469905424,10184.519213578897
19.753248774940097,5.204973141774343,2,4,30,22.342689585162468,116.29309920577198,10300.812312784668
23.824506754511095,0.029213263982879597,2,5,30,22.257066890660717,0.6502015705614806,10301.46251435523
13.571248259718441,1.6045862509276767,2,3,30,22.23796850106466,35.68273850537111,10337.1452528606
25.57634332073667,2.3781743899538874,2,7,30,21.94539753563892,52.18998239661364,10389.335235257215
23.05538006588332,0.06746624490945126,2,5,30,21.782870864257447,1.4696085005589432,10390.804843757775
18.796238805441398,2.711353390963045,2,1,30,21.491436795803615,58.27088003297009,10449.075723790744
18.753248774940097,5.638762320979186,2,4,30,21.453861278439017,120.97322461637629,10570.04894840712
25.022712377010166,0.8141362329307962,2,6,30,21.371136450831816,17.39901652353024,10587.44796493065
24.57634332073667,1.1890871949769437,2,7,30,20.917560589315183,24.872803446909057,10612.32076837756
12.571248259718441,0.8022931254638384,2,3,30,20.752938431631907,16.64993983687257,10628.970708214432
17.796238805441398,2.4854374800188337,2,1,30,20.631932777824822,51.2793790112349,10680.250087225668
17.753248774940097,4.771283364306255,2,4,30,20.595658767953203,98.26772405646338,10778.51781128213
24.022712377010166,1.0176936135031576,2,6,30,20.366512307472,20.726869504647713,10799.244680786778
19.747999999999994,0.06528093374319122,2,5,30,19.9404224273626,1.301729395291902,10800.54641018207
23.57634332073667,2.3781743899538874,2,7,30,19.931385918511452,47.40031154769147,10847.946721729762
16.7962388054414,2.9373210818547575,2,1,30,19.802349442072753,58.16585848645509,10906.112580216217
16.7532487749401,7.373720234325047,2,4,30,19.76734508274011,145.75887241548648,11051.871452631704
18.747999999999998,0.032644207041971636,2,5,30,19.441539759988924,0.6346536491398019,11052.506106280844
23.022712377010166,1.221250994075519,2,6,30,19.402888375861593,23.695796716957304,11076.2019029978
18.035922825661622,0.1085284199157977,2,2,30,19.101529595848575,2.073058825012292,11078.274961822812
15.796238805441401,4.970823180090166,2,1,30,19.001942505757437,94.45529627435968,11172.730258097172
22.57634332073667,1.9817817141552951,2,7,30,18.985674594026595,37.62546274134466,11210.355720838517
15.7532487749401,7.373720234325047,2,4,30,18.96817566658072,139.86602072089823,11350.221741559415
17.08336827380912,0.01726514647372661,2,2,30,18.6656972890876,0.3222659977303391,11350.544007557146
16.748,0.032644207041971636,2,5,30,18.5172684549604,0.6044815452954976,11351.148489102441
22.022712377010166,1.221250994075519,2,6,30,18.479058908529762,22.567569061622045,11373.716058164064
