dbh,n,rel_freq,time
7.5,12,0.1111111111111111,0
12.5,14,0.12962962962962962,0
17.5,9,0.08333333333333333,0
22.5,3,0.027777777777777776,0
27.5,13,0.12037037037037036,0
32.5,17,0.1574074074074074,0
37.5,12,0.1111111111111111,0
42.5,7,0.06481481481481481,0
47.5,10,0.09259259259259259,0
52.5,4,0.037037037037037035,0
57.5,1,0.009259259259259259,0
62.5,1,0.009259259259259259,0
67.5,1,0.009259259259259259,0
72.5,1,0.009259259259259259,0
87.5,1,0.009259259259259259,0
112.5,2,0.018518518518518517,0
2.5,121.9807266571168,0.5653814171937491,5
7.5,2.5267114479176462,0.011711323078759519,5
12.5,8.618288920896065,0.039945822077106945,5
17.5,12.689283423208161,0.05881490659711531,5
22.5,7.210847806813248,0.03342232386960987,5
27.5,6.355104189356071,0.02945594694719287,5
32.5,15.004056227110667,0.06954389275925497,5
37.5,12.614756733516524,0.058469474932692944,5
42.5,7.79247210962349,0.03611815608514943,5
47.5,6.1567347336187765,0.028536503301575263,5
52.5,8.938312732177021,0.04142913440780304,5
57.5,0.8216017706753852,0.0038081292529030955,5
67.5,1.6653909544405179,0.007719097301739964,5
72.5,0.8437891837651327,0.0039109680488368685,5
87.5,0.8437891837651327,0.0039109680488368685,5
112.5,1.6875783675302654,0.007821936097673737,5
2.5,121.9807266571168,0.3969964950408824,10
7.5,65.98484388218715,0.21475320294396485,10
12.5,42.71359759139429,0.13901498211300306,10
17.5,6.6741521310793335,0.02172158730334587,10
22.5,11.384538059205418,0.03705193296534924,10
27.5,4.610684350871764,0.015005858525348786,10
32.5,15.190204952801958,0.0494377947277394,10
37.5,9.904419355940117,0.032234762634068076,10
42.5,9.102341833294643,0.029624334134683912,10
47.5,6.776575804394361,0.022054933729700396,10
52.5,7.314926423932441,0.023807040926605964,10
57.5,1.387009656215957,0.004514139136532746,10
67.5,0.7119801866390288,0.002317199170560579,10
72.5,1.387009656215957,0.004514139136532746,10
87.5,0.7119801866390288,0.002317199170560579,10
112.5,0.7119801866390288,0.002317199170560579,10
117.5,0.7119801866390288,0.002317199170560579,10
2.5,121.9807266571168,0.31637627477211305,15
7.5,96.91501178328912,0.25136438548756207,15
12.5,66.81397897885131,0.17329260409679612,15
17.5,33.045003146028144,0.08570743331084409,15
22.5,8.473140860416498,0.021976428690847993,15
27.5,6.226122280941887,0.016148431211244308,15
32.5,11.891447955812438,0.030842347877478388,15
37.5,12.529077456154127,0.03249614066533384,15
42.5,8.10619030717653,0.021024684491242063,15
47.5,5.010818485596331,0.01299634892722387,15
52.5,6.933995661992807,0.017984412594899756,15
57.5,4.071934970296148,0.010561206284971971,15
67.5,0.600761180541093,0.0015581689791171502,15
72.5,0.5546054074624703,0.0014384566938567996,15
77.5,0.600761180541093,0.0015581689791171502,15
92.5,0.600761180541093,0.0015581689791171502,15
117.5,1.201522361082186,0.0031163379582343003,15
2.5,121.9807266571168,0.2692663251998402,20
7.5,103.26568414486565,0.22795380918738828,20
12.5,109.8023770110658,0.24238323025477815,20
17.5,33.43338628221564,0.07380252036458675,20
22.5,28.704573314745673,0.0633639033371016,20
27.5,5.289127539542175,0.011675483292447672,20
32.5,7.142779985961392,0.015767327931543985,20
37.5,13.546686307137772,0.02990362937262567,20
42.5,10.452718562280713,0.023073851031606984,20
47.5,4.804021771510136,0.010604636683553397,20
52.5,6.211210528691289,0.013710935161130079,20
57.5,4.53888568135481,0.010019362086242142,20
62.5,0.8490219696453687,0.0018741733390633193,20
72.5,0.9625805709638554,0.0021248482457460354,20
77.5,0.5069157861665463,0.0011189911280864652,20
92.5,0.5069157861665463,0.0011189911280864652,20
117.5,1.0138315723330926,0.0022379822561729304,20
2.5,121.9807266571168,0.2384700884353427,25
7.5,103.38839390368098,0.20212241813170395,25
12.5,135.39514459243134,0.26469503002250994,25
17.5,52.12667755795191,0.10190670073664572,25
22.5,26.038644581328846,0.05090507366381282,25
27.5,26.76810286869727,0.052331151266937936,25
32.5,2.334535310687497,0.0045639738116988555,25
37.5,12.234755874463492,0.023918723845361783,25
42.5,11.301750857494392,0.022094716110659062,25
47.5,5.867182822575832,0.01147023505195975,25
52.5,3.731750159128003,0.007295503272146956,25
57.5,6.407906802237395,0.012527340537250612,25
62.5,1.1136235629158895,0.0021771136868099605,25
67.5,0.31151851144487114,6.09012989259566e-4,25
72.5,0.42773005744713066,8.362044350874537e-4,25
77.5,0.8021050514710182,0.001568100697550394,25
92.5,0.42773005744713066,8.362044350874537e-4,25
117.5,0.42773005744713066,8.362044350874537e-4,25
122.5,0.42773005744713066,8.362044350874537e-4,25
2.5,121.9807266571168,0.2168228690412108,30
7.5,103.44615213370074,0.1838773395730869,30
12.5,156.86620967015077,0.27883242351809534,30
17.5,71.47374570716106,0.12704582953428753,30
22.5,25.646875073607823,0.04558776773836117,30
27.5,25.32567233830256,0.04501682427441101,30
32.5,2.55182032177713,0.0045359051270506745,30
37.5,24.2427881712926,0.04309197878148,30
42.5,9.403009407039706,0.016714013214454752,30
47.5,7.975561553254265,0.014176699758907958,30
52.5,3.1252747764268,0.005555230421538498,30
57.5,5.254979750979725,0.009340818156983939,30
62.5,2.683998654527468,0.004770854418774213,30
67.5,0.2467065219879307,4.3852514552536313e-4,30
72.5,0.6076205180330584,0.0010800560680259558,30
77.5,0.30758715798661274,5.467415378034107e-4,30
82.5,0.3609139960451277,6.415309225005927e-4,30
92.5,0.3609139960451277,6.415309225005927e-4,30
122.5,0.7218279920902554,0.0012830618450011854,30
2.5,121.9807266571168,0.19965576155694514,35
